,Frequency,Pnumber,Abstract
7,0.8695652173913043,JP2017000353A,"PROBLEM TO BE SOLVED: To provide a sport activity recording device, method, and program capable of optimizing timing when starting or terminating to record sport activity.SOLUTION: The sport activity recording device according to the present application example, includes: a clocking part for clocking a time; a position sensor for calculating a position; and a processing part that, when a measured time is included within a prescribed time including a planned start time of the sport activity and a calculated position is included within a prescribed area including a planned start position of the sport activity, starts to record the sport activity.SELECTED DRAWING: Figure 6"
146,0.8403361344537815,DE4224578C1,"The tensional loading or the slackening esp. at the belt straps or other suspensions, or the elastic deformation occurring at the fixing parts of the gliding appliance, are used for activating the sensor for switching on the chronometer or the timer. The sensor and the chronometer and its fixing parts can form one unit, but also can be fitted spatially separate. The signals in both cases can be transmitted across electrical leads, hydraulic or pneumatic lines or by wireless means to the chronometer. USE/ADVANTAGES - Slow flying pleasure aircraft e.g. hang gliders. Relieves pilot of taking readings. Gives accurate and objective timing e.g. for competitive purposes."
147,0.8403361344537815,DE4224578C1,"The tensional loading or the slackening esp. at the belt straps or other suspensions, or the elastic deformation occurring at the fixing parts of the gliding appliance, are used for activating the sensor for switching on the chronometer or the timer. The sensor and the chronometer and its fixing parts can form one unit, but also can be fitted spatially separate. The signals in both cases can be transmitted across electrical leads, hydraulic or pneumatic lines or by wireless means to the chronometer. USE/ADVANTAGES - Slow flying pleasure aircraft e.g. hang gliders. Relieves pilot of taking readings. Gives accurate and objective timing e.g. for competitive purposes."
105,0.8264462809917356,CN201631209U,"The utility model discloses a footstep multidirectional movement reaction time test system which comprises an acceleration sensing circuit and a local LED lamp control timing circuit. The footstep multidirectional movement reaction time test system is characterized in that the acceleration sensing circuit comprises a two-dimensional acceleration sensor, wherein the two-dimensional acceleration sensor is connected with an acceleration threshold judgment circuit, the acceleration threshold judgment circuit is connected with a logic NAND circuit, and the logical NAND circuit is connected with a wireless sensing module. The utility model can record the acceleration time of the sportsman's start motion, thereby judging the sportsman's reaction sensitivity and providing a useful reference for selecting excellent sportsmen."
104,0.8264462809917356,CN201631209U,"The utility model discloses a footstep multidirectional movement reaction time test system which comprises an acceleration sensing circuit and a local LED lamp control timing circuit. The footstep multidirectional movement reaction time test system is characterized in that the acceleration sensing circuit comprises a two-dimensional acceleration sensor, wherein the two-dimensional acceleration sensor is connected with an acceleration threshold judgment circuit, the acceleration threshold judgment circuit is connected with a logic NAND circuit, and the logical NAND circuit is connected with a wireless sensing module. The utility model can record the acceleration time of the sportsman's start motion, thereby judging the sportsman's reaction sensitivity and providing a useful reference for selecting excellent sportsmen."
26,0.819672131147541,US2016001154A1,"A sports rebound wall is provided that includes: a rebound surface, at least one target area formed in the rebound surface, and a resistive matrix sensor formed on, or embedded in, the target area. The matrix sensor includes a first array of substantially parallel conductive tracks and a second array of substantially parallel conductive tracks. The first array and the second array are spaced apart from one another. The rebound wall has a matrix sensor that is capable of providing information about the force, location and timing at which the target area of the sports rebound wall is impacted. This is made possible by the specific construction of the matrix sensor."
27,0.819672131147541,US2016001154A1,"A sports rebound wall is provided that includes: a rebound surface, at least one target area formed in the rebound surface, and a resistive matrix sensor formed on, or embedded in, the target area. The matrix sensor includes a first array of substantially parallel conductive tracks and a second array of substantially parallel conductive tracks. The first array and the second array are spaced apart from one another. The rebound wall has a matrix sensor that is capable of providing information about the force, location and timing at which the target area of the sports rebound wall is impacted. This is made possible by the specific construction of the matrix sensor."
116,0.7518796992481203,US5868578A,"A sports analysis and testing system includes a plurality of high-speed digital video cameras, each aimed at a player from a different perspective to record their movements and those of a ball in play. In a baseball application, a programmed computer interfaced to the video cameras and various optional sensors includes application software to generate performance statistics as a function of the pitch, hit, and bat swing. If previously obtained batter performance data are available, the system may also be used to generate a database containing historical performance statistics, including real-time measurements of many characteristics, including pitched and batted ball speeds and trajectories, bat swing timing, speeds, and swing angles, location over the plate, and ball-bat contact location."
117,0.7518796992481203,US5868578A,"A sports analysis and testing system includes a plurality of high-speed digital video cameras, each aimed at a player from a different perspective to record their movements and those of a ball in play. In a baseball application, a programmed computer interfaced to the video cameras and various optional sensors includes application software to generate performance statistics as a function of the pitch, hit, and bat swing. If previously obtained batter performance data are available, the system may also be used to generate a database containing historical performance statistics, including real-time measurements of many characteristics, including pitched and batted ball speeds and trajectories, bat swing timing, speeds, and swing angles, location over the plate, and ball-bat contact location."
123,0.7518796992481203,US6042492A,"A sports analysis and testing system includes a plurality of high-speed digital video cameras, each aimed at a player from a different perspective to record their movements and those of a ball in play. In a baseball application, a programmed computer interfaced to the video cameras and various optional sensors includes application software to generate performance statistics as a function of the pitch, hit, and bat swing. If previously obtained batter performances data are available, the system may also be used to generate a database containing historical performance statistics, including real-time measurements of many characteristics, including pitched and batted ball speeds and trajectories, bat swing timing, speeds, and swing angles, location over the plate, and ball-bat contact location."
122,0.7518796992481203,US6042492A,"A sports analysis and testing system includes a plurality of high-speed digital video cameras, each aimed at a player from a different perspective to record their movements and those of a ball in play. In a baseball application, a programmed computer interfaced to the video cameras and various optional sensors includes application software to generate performance statistics as a function of the pitch, hit, and bat swing. If previously obtained batter performances data are available, the system may also be used to generate a database containing historical performance statistics, including real-time measurements of many characteristics, including pitched and batted ball speeds and trajectories, bat swing timing, speeds, and swing angles, location over the plate, and ball-bat contact location."
157,0.7352941176470589,CA1258522A,"APPARATUS FOR TIMING SPORTING EVENTS The apparatus is a motion picture camera including a charge coupled photosensitive device provided with a multiplicity of unit sensors. The sensors are arranged in a matrix of M rows and N columns. The apparatus is equipped with a pulse generator for controlling the transfer of charges from sensor to sensor along the columns, the frequency of the pulses being adjusted to effect substantial correspondence between the speed of charge transfer and the speed of the image moving over the device. A shift register is arranged at the end of the columns so as to receive in parallel information from said columns and to transmit it in series to an output circuit for reconstitution of the image. The apparatus is used for timing sporting events."
156,0.7352941176470589,CA1258522A,"APPARATUS FOR TIMING SPORTING EVENTS The apparatus is a motion picture camera including a charge coupled photosensitive device provided with a multiplicity of unit sensors. The sensors are arranged in a matrix of M rows and N columns. The apparatus is equipped with a pulse generator for controlling the transfer of charges from sensor to sensor along the columns, the frequency of the pulses being adjusted to effect substantial correspondence between the speed of charge transfer and the speed of the image moving over the device. A shift register is arranged at the end of the columns so as to receive in parallel information from said columns and to transmit it in series to an output circuit for reconstitution of the image. The apparatus is used for timing sporting events."
140,0.7299270072992701,GB2079496A,"A timing system for use in water sking and allied water sports employs two timers whose operation is controlled by a magnetic sensor (22) Fig. 1 mounted on a boat, the sensor (22) being responsive to magnets (26) mounted on a number of the buoys (10, 14, 18) which define a course to be followed by the boat. The arrangement is such that one timer is started and stopped at the entrance and exit points respectively of the course whilst the second timer is started at the entrance and midway points of the course whereby the first timer provides an indication of average boat speed over the course whilst the second timer provides a a midcourse indication of boat speed. <IMAGE>"
141,0.7299270072992701,GB2079496A,"A timing system for use in water sking and allied water sports employs two timers whose operation is controlled by a magnetic sensor (22) Fig. 1 mounted on a boat, the sensor (22) being responsive to magnets (26) mounted on a number of the buoys (10, 14, 18) which define a course to be followed by the boat. The arrangement is such that one timer is started and stopped at the entrance and exit points respectively of the course whilst the second timer is started at the entrance and midway points of the course whereby the first timer provides an indication of average boat speed over the course whilst the second timer provides a a midcourse indication of boat speed. <IMAGE>"
50,0.7246376811594203,JP2015013007A,"PROBLEM TO BE SOLVED: To provide a movement analysis device and a movement analysis program capable of reliably starting the measurement of a swing at an appropriate timing even when a subject is alone.SOLUTION: An inertial sensor 12 is attached to sporting goods that are gripped by hand (e.g., golf club). A standstill determination part 47 determines a standstill state of at least one of the sporting goods and a subject using the output of the inertial sensor 12. A notification signal generation part 52 outputs a standstill notification signal according to the standstill state. The standstill notification signal can attract some kind of physical change sensed by the subject's five senses. According to this physical change, the subject can start the movement of a swing."
51,0.7246376811594203,JP2015013007A,"PROBLEM TO BE SOLVED: To provide a movement analysis device and a movement analysis program capable of reliably starting the measurement of a swing at an appropriate timing even when a subject is alone.SOLUTION: An inertial sensor 12 is attached to sporting goods that are gripped by hand (e.g., golf club). A standstill determination part 47 determines a standstill state of at least one of the sporting goods and a subject using the output of the inertial sensor 12. A notification signal generation part 52 outputs a standstill notification signal according to the standstill state. The standstill notification signal can attract some kind of physical change sensed by the subject's five senses. According to this physical change, the subject can start the movement of a swing."
11,0.6666666666666666,CN105879354A,"The invention provides a timer mounted on a shoe. The timer mounted on the shoe comprises a shoe, a piezoelectric sensor, a timer and a storage chip, wherein the piezoelectric sensor, the timer and the storage chip are mounted at the bottom of the shoe; the piezoelectric sensor is connected with the timer; and the timer is connected with the storage chip. When a user does sports or takes exercise, the piezoelectric sensor senses pressure signals and the timer times; and when the user stops doing sports, the timer stops timing. The timer mounted on the shoe provided by the invention can be used for specifically counting the time of doing sports or taking exercise, and can be used for setting a regularly reminded function simultaneously, so that excess exercise or overtraining can be prevented."
10,0.6666666666666666,CN105879354A,"The invention provides a timer mounted on a shoe. The timer mounted on the shoe comprises a shoe, a piezoelectric sensor, a timer and a storage chip, wherein the piezoelectric sensor, the timer and the storage chip are mounted at the bottom of the shoe; the piezoelectric sensor is connected with the timer; and the timer is connected with the storage chip. When a user does sports or takes exercise, the piezoelectric sensor senses pressure signals and the timer times; and when the user stops doing sports, the timer stops timing. The timer mounted on the shoe provided by the invention can be used for specifically counting the time of doing sports or taking exercise, and can be used for setting a regularly reminded function simultaneously, so that excess exercise or overtraining can be prevented."
57,0.6578947368421053,CN104223614A,"The invention discloses an intelligent sport bracelet. The intelligent sport bracelet comprises a bracelet belt, a forked type data head, a USB (Universal Serial Bus) converter head and a dedicated USB plug, wherein a display screen and a control unit are also arranged inside the bracelet belt; the control unit comprises a printed circuit board, a storage, an analogue signal processing chip, a microprocessor and a charger power supply which are arranged on the printed circuit board; a step-gauging gravity acceleration sensor, a timing vibration motor, a Bluetooth transmission device and a clock component are also arranged on the printed circuit board. The intelligent sport bracelet is simple in structure, comfortable to wear, and capable of acquiring multiple sport data, and can intelligently communicate with a mobile device or a computer through application software."
56,0.6578947368421053,CN104223614A,"The invention discloses an intelligent sport bracelet. The intelligent sport bracelet comprises a bracelet belt, a forked type data head, a USB (Universal Serial Bus) converter head and a dedicated USB plug, wherein a display screen and a control unit are also arranged inside the bracelet belt; the control unit comprises a printed circuit board, a storage, an analogue signal processing chip, a microprocessor and a charger power supply which are arranged on the printed circuit board; a step-gauging gravity acceleration sensor, a timing vibration motor, a Bluetooth transmission device and a clock component are also arranged on the printed circuit board. The intelligent sport bracelet is simple in structure, comfortable to wear, and capable of acquiring multiple sport data, and can intelligently communicate with a mobile device or a computer through application software."
81,0.6578947368421053,CN202983137U,"The utility model provides a timer mounted on a shoe. The timer mounted on the shoe comprises a shoe, a piezoelectric sensor, a timer and a storage chip, wherein the piezoelectric sensor, the timer and the storage chip are mounted at the bottom of the shoe; the piezoelectric sensor is connected with the timer; and the timer is connected with the storage chip. When a user does sports or takes exercise, the piezoelectric sensor senses pressure signals and the timer times; and when the user stops doing sports, the timer stops timing. The timer mounted on the shoe provided by the utility model can be used for specifically counting the time of doing sports or taking exercise, and can be used for setting a regularly reminded function simultaneously, so that excess exercise or overtraining can be prevented."
80,0.6578947368421053,CN202983137U,"The utility model provides a timer mounted on a shoe. The timer mounted on the shoe comprises a shoe, a piezoelectric sensor, a timer and a storage chip, wherein the piezoelectric sensor, the timer and the storage chip are mounted at the bottom of the shoe; the piezoelectric sensor is connected with the timer; and the timer is connected with the storage chip. When a user does sports or takes exercise, the piezoelectric sensor senses pressure signals and the timer times; and when the user stops doing sports, the timer stops timing. The timer mounted on the shoe provided by the utility model can be used for specifically counting the time of doing sports or taking exercise, and can be used for setting a regularly reminded function simultaneously, so that excess exercise or overtraining can be prevented."
145,0.6493506493506493,FR2619644A1,"The present invention relates to a detection device in particular for timing vehicles during sporting competitions and for driving attached equipment, which comprises a plurality of main transmitters 100 carried by respective vehicles to be detected, and each generating an electromagnetic wave modulated by a specific high frequency, associated respectively with the vehicle in question, and a main receiver 200 comprising a sensor 201 based at a fixed station in the region of a detection site, and sensitive to the electromagnetic waves generated by the various main transmitters and a plurality of modules 210, equal in number to the number of main transmitters, and each provided with means of discrimination 212, 240 able to isolate respectively, from the signal coming from the sensor 201, a specific high-frequency component and means 260 able to detect the amplitude maximum of this component. <IMAGE>"
144,0.6493506493506493,FR2619644A1,"The present invention relates to a detection device in particular for timing vehicles during sporting competitions and for driving attached equipment, which comprises a plurality of main transmitters 100 carried by respective vehicles to be detected, and each generating an electromagnetic wave modulated by a specific high frequency, associated respectively with the vehicle in question, and a main receiver 200 comprising a sensor 201 based at a fixed station in the region of a detection site, and sensitive to the electromagnetic waves generated by the various main transmitters and a plurality of modules 210, equal in number to the number of main transmitters, and each provided with means of discrimination 212, 240 able to isolate respectively, from the signal coming from the sensor 201, a specific high-frequency component and means 260 able to detect the amplitude maximum of this component. <IMAGE>"
118,0.625,US2004033843A1,"A golf learning aid is directed to improving an individual's golf swing by monitoring spine angle during a golf swing and alerting the individual when the spine angle varies outside of a predetermined maximum spine angle range during the swing. The system includes a device affixed to a top portion of a cap worn by the user, and an earpiece affixed to the device for playing an audible alert. The device employs a microcontroller, a tilt sensor and a system of buffering and filtering to provide real-time feedback on a user's spine angle during the swing. It is an additional feature of the system that the microcontroller generates an audible and repetitive tone as a metronome cadence when the microcontroller detects that the user is set up for a golf swing. The metronome cadence is provided to improve one's rhythm and timing in the golf swing and golf swing routine."
119,0.625,US2004033843A1,"A golf learning aid is directed to improving an individual's golf swing by monitoring spine angle during a golf swing and alerting the individual when the spine angle varies outside of a predetermined maximum spine angle range during the swing. The system includes a device affixed to a top portion of a cap worn by the user, and an earpiece affixed to the device for playing an audible alert. The device employs a microcontroller, a tilt sensor and a system of buffering and filtering to provide real-time feedback on a user's spine angle during the swing. It is an additional feature of the system that the microcontroller generates an audible and repetitive tone as a metronome cadence when the microcontroller detects that the user is set up for a golf swing. The metronome cadence is provided to improve one's rhythm and timing in the golf swing and golf swing routine."
138,0.5780346820809249,GB2282521A,"A Sports shoe which incorporates a sensory device to measure the stepping timing information in order to transmit the data to an external (or alternatively internal device) where it is manipulated to compute and monitor factors such as No. of steps per time period, acceleration, speed, travel led distance or measure of fitness. The analogue signal produced by the piezo electric sensor is amplified before it is sampled by the A/D device. The serial digital data is assigned with a reserved identification code. The data is then modulated on an R.F. carrier. The sensor/transmitter section is powered using a rechargeable battery. The R.F. signal transmitted from the shoe and picked up by the receiver antenna eg on a watch like unit on the wrist is amplified and then demodulated. The microcontroller manipulates the incoming stepping data to compute the desired factors. An optical sensor detects the users heart beat to be used in computation of fitness factor."
139,0.5780346820809249,GB2282521A,"A Sports shoe which incorporates a sensory device to measure the stepping timing information in order to transmit the data to an external (or alternatively internal device) where it is manipulated to compute and monitor factors such as No. of steps per time period, acceleration, speed, travel led distance or measure of fitness. The analogue signal produced by the piezo electric sensor is amplified before it is sampled by the A/D device. The serial digital data is assigned with a reserved identification code. The data is then modulated on an R.F. carrier. The sensor/transmitter section is powered using a rechargeable battery. The R.F. signal transmitted from the shoe and picked up by the receiver antenna eg on a watch like unit on the wrist is amplified and then demodulated. The microcontroller manipulates the incoming stepping data to compute the desired factors. An optical sensor detects the users heart beat to be used in computation of fitness factor."
75,0.5617977528089888,WO2014132071A1,"The present invention provides a sports rebound wall (10) comprising: a rebound surface (12), at least one target area (11) formed in the rebound surface (12), and a resistive matrix sensor (1) formed on, or embedded in, the target area (11). Wherein the matrix sensor (1) consists of a first array of substantially parallel conductive tracks (3) and a second array of substantially parallel conductive tracks (4) and the first array (3) and the second array (4) are spaced apart from one another. The rebound wall (10) is advantageous in that it comprises a matrix sensor (1) that is capable of providing information about the force, location and timing at which the target area (11) of the sports rebound wall (10) is impacted. This is made possible by the specific construction of the matrix sensor (1)."
74,0.5617977528089888,WO2014132071A1,"The present invention provides a sports rebound wall (10) comprising: a rebound surface (12), at least one target area (11) formed in the rebound surface (12), and a resistive matrix sensor (1) formed on, or embedded in, the target area (11). Wherein the matrix sensor (1) consists of a first array of substantially parallel conductive tracks (3) and a second array of substantially parallel conductive tracks (4) and the first array (3) and the second array (4) are spaced apart from one another. The rebound wall (10) is advantageous in that it comprises a matrix sensor (1) that is capable of providing information about the force, location and timing at which the target area (11) of the sports rebound wall (10) is impacted. This is made possible by the specific construction of the matrix sensor (1)."
135,0.5524861878453039,JPH08229178A,"PURPOSE: To judge with high accuracy and automatically the existence of a foul by holding appropriately photographing data from a photographing means based on a detecting signal from a vibration-shock sensor and judging the existence of a foul at the time of takeoff based on the holded image data. CONSTITUTION: Photographing data in CCD cameras 3 and 5 of a photographing means 1 are inputted into an image memory 7 and are always inputted into a processing computor 9 as a control means. On the other hand, a trigger switch 11 as a vibration-shock sensor is embedded in a takeoff plate to detect the timing when a player takes off the takeoff plate and the detected signal is also inputted into the processing computor 9.; The processing computor 9 holds appropriately image data from the CCD cameras 3 and 5 based on the detected signal from the trigger switch 11 and judges whether the takeoff made by the player on the takeoff plate is foul or not based on these image data held therein."
134,0.5524861878453039,JPH08229178A,"PURPOSE: To judge with high accuracy and automatically the existence of a foul by holding appropriately photographing data from a photographing means based on a detecting signal from a vibration-shock sensor and judging the existence of a foul at the time of takeoff based on the holded image data. CONSTITUTION: Photographing data in CCD cameras 3 and 5 of a photographing means 1 are inputted into an image memory 7 and are always inputted into a processing computor 9 as a control means. On the other hand, a trigger switch 11 as a vibration-shock sensor is embedded in a takeoff plate to detect the timing when a player takes off the takeoff plate and the detected signal is also inputted into the processing computor 9.; The processing computor 9 holds appropriately image data from the CCD cameras 3 and 5 based on the detected signal from the trigger switch 11 and judges whether the takeoff made by the player on the takeoff plate is foul or not based on these image data held therein."
114,0.5025125628140703,US5221243A,"In the field of electronically controlled and monitored sports training, competition and amusement centers, particularly adapted for use with the oriental martial arts, but also suitable for rehabilitation training and progress measurement in connection with physical therapy applications, a multi-sided para-peripheral center in which a contestant may stand and move about, constructed as an octagonal cylinder, each of whose eight sides is a panel containing four elastically inflatable balls, suspended by elastic cords, each capable of absorbing a full impact strike without injury to the deliverer, and arrayed vertically at the typical height of head, chest, pelvis and knee of a simulated opponent, together with programmable timing and selection circuits which randomly activate a quartet of light-emitting diodes circumscribed about each of the thirty-two target balls, whose illumination designates the currently selected target, and sensor means for recording strikes if the designated target receives a blow before the designating lights are deactivated, plus an automatic cumulative proficiency scoring system for displaying to the trainee an objective record of his reaction times and overall attained physical agility at the completion of each exercise session."
115,0.5025125628140703,US5221243A,"In the field of electronically controlled and monitored sports training, competition and amusement centers, particularly adapted for use with the oriental martial arts, but also suitable for rehabilitation training and progress measurement in connection with physical therapy applications, a multi-sided para-peripheral center in which a contestant may stand and move about, constructed as an octagonal cylinder, each of whose eight sides is a panel containing four elastically inflatable balls, suspended by elastic cords, each capable of absorbing a full impact strike without injury to the deliverer, and arrayed vertically at the typical height of head, chest, pelvis and knee of a simulated opponent, together with programmable timing and selection circuits which randomly activate a quartet of light-emitting diodes circumscribed about each of the thirty-two target balls, whose illumination designates the currently selected target, and sensor means for recording strikes if the designated target receives a blow before the designating lights are deactivated, plus an automatic cumulative proficiency scoring system for displaying to the trainee an objective record of his reaction times and overall attained physical agility at the completion of each exercise session."
126,0.5,WO9400199A2,"In the field of electronically controlled and monitored sports training, competition and amusement centers, particularly adapted for use with the oriental martial arts, but also suitable for rehabilitation training and progress measurement in connection with physical therapy applications, multi-sided para-peripheral center in which a contestant may stand and move about, constructed as an octagonal cylinder, each of whose eight sides is a panel containing four elastically inflatable balls, suspended by elastic cords, each capable of absorbing a full impact strike without injury to the deliverer, and arrayed vertically at the typical height of the head, chest, pelvis, and knee of a simulated opponent, together with programmable timing and selection circuits which randomly activate a quartet of light-emitting diodes circumscribed about each of the thirty-two target balls, whose illumination designates the currently selected target, and sensor means for recording strike if the designated target receives a blow before the designating lights are deactivated, plus an automatic cumulative proficiency scoring system for displaying to the trainee an objective record of his reaction times and overall attained physical agility at the completion of each exercise session."
127,0.5,WO9400199A2,"In the field of electronically controlled and monitored sports training, competition and amusement centers, particularly adapted for use with the oriental martial arts, but also suitable for rehabilitation training and progress measurement in connection with physical therapy applications, multi-sided para-peripheral center in which a contestant may stand and move about, constructed as an octagonal cylinder, each of whose eight sides is a panel containing four elastically inflatable balls, suspended by elastic cords, each capable of absorbing a full impact strike without injury to the deliverer, and arrayed vertically at the typical height of the head, chest, pelvis, and knee of a simulated opponent, together with programmable timing and selection circuits which randomly activate a quartet of light-emitting diodes circumscribed about each of the thirty-two target balls, whose illumination designates the currently selected target, and sensor means for recording strike if the designated target receives a blow before the designating lights are deactivated, plus an automatic cumulative proficiency scoring system for displaying to the trainee an objective record of his reaction times and overall attained physical agility at the completion of each exercise session."
128,0.4975124378109453,KR100298738B1,"PURPOSE: A transmission control method using a clutch engagement pattern selector of a semiautomatic transmission vehicle is provided to satisfy a driver by variably engaging a clutch depending on a travel mode and to offer stability by reducing slip on a slippery road. CONSTITUTION: Upon turning on an ignition key, an engine control unit(28) operates an actuator(14) and unlocks a clutch by manipulating a clutch release fork(10) via a clutch release cylinder. A driver selects a travel mode among a normal mode, a sporty mode and a hold mode by manipulating a button switch. If the driver changes a shift range via a shift lever, a push pull sensor(24) senses the transmission intension of the driver and inputs a signal to the engine control unit. The engine control unit adjusts a clutch engagement timing by deciding the signal inputted from sensors and valves and outputs an operating signal to a drive unit(26) of the actuator. Thereafter, the clutch is released or engaged by the hydraulic pressure transmitted to a release cylinder(12)."
129,0.4975124378109453,KR100298738B1,"PURPOSE: A transmission control method using a clutch engagement pattern selector of a semiautomatic transmission vehicle is provided to satisfy a driver by variably engaging a clutch depending on a travel mode and to offer stability by reducing slip on a slippery road. CONSTITUTION: Upon turning on an ignition key, an engine control unit(28) operates an actuator(14) and unlocks a clutch by manipulating a clutch release fork(10) via a clutch release cylinder. A driver selects a travel mode among a normal mode, a sporty mode and a hold mode by manipulating a button switch. If the driver changes a shift range via a shift lever, a push pull sensor(24) senses the transmission intension of the driver and inputs a signal to the engine control unit. The engine control unit adjusts a clutch engagement timing by deciding the signal inputted from sensors and valves and outputs an operating signal to a drive unit(26) of the actuator. Thereafter, the clutch is released or engaged by the hydraulic pressure transmitted to a release cylinder(12)."
35,0.4784688995215311,CN204306185U,"The utility model discloses an intelligent sport bracelet comprising a control unit and a bracelet belt, wherein the control unit comprises a printed circuit main board, a storage, an analog signal processing chip, a microprocessor and a charger power supply; the storage is arranged on the printed circuit main board; a step-counting gravity acceleration sensor, a timing vibrating motor, a Bluetooth transmission device, a distance calculator, a calorie calculator and a clock component are arranged on the printed circuit main board; the bracelet belt comprises a flexible inner ring and a rubber ring; a display screen is arranged in the middle of the bracelet belt; a fork type data head is arranged at one end of the bracelet belt; the display screen is connected with an exercise amount reset button, a state switching button and a storage clearing button; the flexible inner ring is a flat cable or flexible circuit board; and the distance calculator and the calorie calculator are connected with the microprocessor. The intelligent sport bracelet disclosed by the utility model can be used for achieving data exchange with mobile equipment or a computer by using application software."
34,0.4784688995215311,CN204306185U,"The utility model discloses an intelligent sport bracelet comprising a control unit and a bracelet belt, wherein the control unit comprises a printed circuit main board, a storage, an analog signal processing chip, a microprocessor and a charger power supply; the storage is arranged on the printed circuit main board; a step-counting gravity acceleration sensor, a timing vibrating motor, a Bluetooth transmission device, a distance calculator, a calorie calculator and a clock component are arranged on the printed circuit main board; the bracelet belt comprises a flexible inner ring and a rubber ring; a display screen is arranged in the middle of the bracelet belt; a fork type data head is arranged at one end of the bracelet belt; the display screen is connected with an exercise amount reset button, a state switching button and a storage clearing button; the flexible inner ring is a flat cable or flexible circuit board; and the distance calculator and the calorie calculator are connected with the microprocessor. The intelligent sport bracelet disclosed by the utility model can be used for achieving data exchange with mobile equipment or a computer by using application software."
63,0.4784688995215311,CN104146446A,"The invention discloses a wristband structure having heart rate detection function and a running examination system and a method thereof. The wristband structure having heart rate detection function comprises a wristband body, a heart rate sensor is arranged in the wristband body, a display screen is arranged on the front surface of the wristband body, a circuit board connected to the heart rate sensor is arranged in the wristband body; a data processing circuit is arranged on the circuit board, a wireless communication module is connected to the data processing circuit, and a prompting apparatus is connected to the data processing circuit. The wristband structure has heart rate detection function, and has the functions for receiving and sending data. By employing the prompting apparatus, when heart rate of user exceeds maximum set value, prompting information is sent, so that faint or sudden death after sport can be prevented. The running examination system can realize automatic timing function while running examination through the wristband structure on the examiner, workload of supervisor can be greatly reduced, and the running examination system can be used for exercise amount statistics of daily physical activities of students."
62,0.4784688995215311,CN104146446A,"The invention discloses a wristband structure having heart rate detection function and a running examination system and a method thereof. The wristband structure having heart rate detection function comprises a wristband body, a heart rate sensor is arranged in the wristband body, a display screen is arranged on the front surface of the wristband body, a circuit board connected to the heart rate sensor is arranged in the wristband body; a data processing circuit is arranged on the circuit board, a wireless communication module is connected to the data processing circuit, and a prompting apparatus is connected to the data processing circuit. The wristband structure has heart rate detection function, and has the functions for receiving and sending data. By employing the prompting apparatus, when heart rate of user exceeds maximum set value, prompting information is sent, so that faint or sudden death after sport can be prevented. The running examination system can realize automatic timing function while running examination through the wristband structure on the examiner, workload of supervisor can be greatly reduced, and the running examination system can be used for exercise amount statistics of daily physical activities of students."
33,0.4784688995215311,CN204319712U,"The utility model relates to a swim training apparatus, in particular to a sprint trainer for swim training, and meets the needs of swim sprint training equipment. The sprint trainer is characterized in that fixed discs are disposed at two ends of a swimming lane line; the fixed discs are used for fixing the swimming lane line in a pool in which a sporter is trained; a movable mounting plate is mounted on the swimming lane line; a timer, a stopwatch and an alarm are all fixed on the upper surface of a hanging plate; a reflecting infrared sensor is fixed on the side of the movable mounting plate; a signal acquiring face of the reflecting infrared sensor faces the sporter lane side; the signal output end of the reflecting infrared sensor is connected with the time fixing start trigger signal input end of the timer and the timing start signal input end of the stopwatch; the alarm trigger signal input end of the alarm is connected with both the high-level signal output end of the timer and the signal output end of the reflecting infrared sensor. The sprint trainer is suitable for swim sprint training."
32,0.4784688995215311,CN204319712U,"The utility model relates to a swim training apparatus, in particular to a sprint trainer for swim training, and meets the needs of swim sprint training equipment. The sprint trainer is characterized in that fixed discs are disposed at two ends of a swimming lane line; the fixed discs are used for fixing the swimming lane line in a pool in which a sporter is trained; a movable mounting plate is mounted on the swimming lane line; a timer, a stopwatch and an alarm are all fixed on the upper surface of a hanging plate; a reflecting infrared sensor is fixed on the side of the movable mounting plate; a signal acquiring face of the reflecting infrared sensor faces the sporter lane side; the signal output end of the reflecting infrared sensor is connected with the time fixing start trigger signal input end of the timer and the timing start signal input end of the stopwatch; the alarm trigger signal input end of the alarm is connected with both the high-level signal output end of the timer and the signal output end of the reflecting infrared sensor. The sprint trainer is suitable for swim sprint training."
137,0.4545454545454545,JPS61219828A,"PURPOSE:To calculate the center position of a light spot regardless of the oscillation of light, by picking up the light spot, which appeared on each target by the incidence of light, by an image sensor and simultaneously taking out image signals in synchronous relationship to apply amplification and A-D conversion thereto. CONSTITUTION:When the laser beam (b) emitted toward a scheduled excavating line direction is incident to targets 2, 3 during a time when an excavation machine 1 excavates a tunnel, light spots 9, 10 each having a certain expanse are generated on light receiving surfaces. There light sports 9, 10 are picked up by image sensors 23, 24 and charge is accumulated on a light receiving element with a certain expanse. These light sports 9, 10 are taken out a image signals (g) in a state taking synchronism by a synchronizer 25 and the taken-out image signals are amplified by amplifiers 26, 27 while synchronism is applied in the same timing and the amplified signals are converted by A/D converters 28, 29 to operate the central position of an image and the forecasting route of the excavation machine is accurately grasped regardless of the shaking of laser."
