,Frequency,Pnumber,Abstract
179,1.0100000000000004e-24,WO2012089584A1,"The invention relates to a detection device (4) and a detection method for detecting an underwater body (16) that is arranged in a body of water (14) and comprises a chemical substance (22), in particular an underwater mine that comprises explosive. The detection device (4) has at least one sensor (38), providing sensor data, anomaly detecting means (53), which detect anomalies in the sensor data, substance detecting means (53a) and underwater body detecting means (53b). The substance detecting means (53a) detect the chemical substance (22) by means of the detected anomalies. In response to this, the underwater body detecting means (53b) detect the underwater body (16) as comprising the chemical substance (22). In this way, the invention also detects camouflaged mines. Furthermore, the invention relates to a system (1) with an underwater craft (2) and the detection device (4)."
177,1.0100000000000004e-24,WO2012011995A2,"An radio frequency (RF) safe, high standoff voltage, ESD protected primary explosive detonator is described. The primary explosive detonator includes an isolated spark gap (SG) circuit and one or more shunt capacitors to insulate the electric match from ignition when exposure to high stray voltage or RF occurs in oilfield applications."
171,1.0100000000000004e-24,WO2012131665A1,"A method of transforming a lignocellulose material comprises the steps of: a. combining a lignocellulose material with a solution containing hydrogen peroxide and a hydrogen peroxide stabiliser to produce a mixture that is at least 3% by mass hydrogen peroxide, b. feeding said mixture to the entrance of a continuous reactor concomitant with providing an agent that facilitates the rapid decomposition of the hydrogen peroxide in the solution proximal to the entrance of the reactor so as to cause exothermic, explosive decomposition of the hydrogen peroxide to oxygen and water thus forming a mixture of gas, liquid, and solids and increasing the pressure and temperature in the reactor to at least 15 bar, and 70°C respectively without addition of heat from an external source, c. exiting the mixture of gas, water and solids formed in the reactor through an outlet with a pressure change, into a flash vessel wherein the mixture is separated into a liquid phase containing dissolved or suspended solids and a gas phase substantially rich in oxygen, and d. continuously removing from the flash vessel a gas stream substantially rich in oxygen and a separate heated liquid stream having suspended or dissolved therein chemically and physically altered components of the lignocellulose including a substantially cellulosic material with reduced recalcitrance relative to the starting lignocellulose material."
170,1.0100000000000004e-24,WO2012051784A1,"A low -entropy mixed-combustion turbo compound explosive engine includes an intake passage (1), an exhaust passage (2), an explosive engine (3), a turbo-compressor (4) and a power turbine (5). A gas inlet of the turbo-compressor (4) is communicated with a low-pressure gas source (6) and a compressed gas outlet of the turbo-compressor (4) is communicated with the intake passage (1). The intake passage (1) is communicated with a combustion chamber (301) of the explosive engine (3) by an intake valve (7) and the combustion chamber (301) is communicated with the exhaust passage (2) by an exhaust valve (8). The exhaust passage (2) is communicated with a gas medium inlet of the power turbine (5). The gas pressure at the compressed gas outlet of the turbo-compressor (4) is equal to or higher than the gas pressure in a cylinder at the end of a compression stroke of a conventional internal combustion engine. The explosive engine (3) does not output power to the turbo-compressor (4), while the power turbine (5) outputs power to the turbo-compressor (4). The engine realizes high efficiency and low pollution, and improves environment-friendly performance."
169,1.0100000000000004e-24,WO2012058541A2,"A method of separating a tubular element, comprising providing a tubular element having an inner and an outer surface, a circumference of said outer surface, and a first end and a second end; radially surrounding said tubular element with an explosive material, wherein said explosive material is capable of generating a high-velocity plasma jet in response to an activation signal, and wherein said explosive material comprises an electrically conductive layer; transmitting said activation signal to said explosive material; generating said high-velocity plasma jet; and separating said tubular element into a first portion comprising said first end and a second portion comprising said second end when said high-velocity plasma jet penetrates said outer surface of said tubular element and exits said inner surface of said tubular element."
163,1.0100000000000004e-24,WO2012093499A1,"Propulsion systems in conventional ships utilizing a screw system have already reached the limits of improvement of the screw and also the limits of hydrodynamic improvement of the bow portion, and aircraft have achieved a much higher propulsion force and increases in size with the invention of the jet engine over the propeller. However, the project of using jet engines in ships was problematic because fuel cannot burn under water. However, noting that the mass of water is a thousand and several hundred times greater than that of air, if a certain degree of volume increase can be achieved, a power conversion is possible that is commensurate with the expansion energy of the explosive air of the fuel. An additional important advantage of this design is the decreased water resistance at the bow."
146,1.0100000000000004e-24,WO2013040003A2,"A shaped charge having a liner, a shaped charge case, high explosive between the ilner and the case, and an active wave shaping element that is made of an energetic material that reacts at a rate different from the high explosive. The wave shaping element is disposed in the high explosive between an apex of the liner and base of the shaped charge case. Example materials of the wave shaping element include HMX, RDX, PBX types, PETN, HNS, TATB, and combinations thereof."
162,1.0100000000000004e-24,WO2012109031A1,"A sensor for NO2 with ultrahigh sensitivity of detection is created by combining off-axis integrated cavity output spectroscopy (OA-ICOS) (which can provide large path lengths of the order of several km in a small volume cell) with multiple line integrated absorption spectroscopy (MLIAS) (where the absorption spectra is integrated over a large number of rotational-vibrational transitions of the molecular species to further improve the sensitivity). Employing an external cavity tunable quantum cascade laser operating in the 1601 - 1670 cm-1 range and a high finesse optical cavity, the absorption spectra of NO2 over 100 transitions in the R- band have been recorded. Based on the observed linear relationship between the integrated absorption vs. concentration of NO2, the sensor has an effective sensitivity of detection of 28 ppt for NO2, which is among the most sensitive levels of detection of NO2 to date. This technique can be applied using any tunable laser source, such as diode lasers, capable of tuning over multiple lines of target species including complex molecules and explosive compounds."
161,1.0100000000000004e-24,WO2012109969A1,"Provided is a method for producing a graphene material by means of microwave irradiation in a vacuum or inert-gas environment, the method comprising the following steps: 1. granules of graphite oxide are placed in a vacuum chamber, which is then hermetically sealed; 2. oxygen is removed from the vacuum chamber; 3. the vacuum chamber is subjected to microwave irradiation until the explosive dissociation of the graphite oxide; 4. microwave irradiation is halted and gas is injected into the vacuum chamber to reach ambient atmospheric pressure; 5. the powder of graphene is collected from the vacuum chamber. Also provided are a graphene obtained through the present method and uses thereof, the grain size of said graphene powder being in the range of 1 to 500 microns. The method effectively isolates graphene from contact with oxygen and avoids the combustion of graphene in high-temperature reduction processes, while offering the advantages of energy savings, high yields and possible mass production."
160,1.0100000000000004e-24,WO2013038051A1,"The focus of the invention is a ventilation arrangement for high temperature fuel cell system, each fuel cell in the fuel cell system comprising an anode side (100), a cathode side (102), and an electrolyte (104) between the anode side and the cathode side, the fuel cell system comprising the fuel cells in fuel cell stacks (103), air feed-in piping (130) for feeding air to the fuel cell stacks (103), fuel feed piping (132) for feeding fuel to the fuel cell stacks (103) and the fuel cell system comprising potential sources (131) of leakage of explosive gas. The ventilation arrangement comprises means (138) for arranging an insulation space (136) containing the fuel cell stacks (103) and at least part of the fuel feed piping (132), means (146) for arranging at least outward ventilation flow of the insulation space (136), means (152) for generating a negative pressure with respect to the pressure inside the insulation space to facilitate a forced ventilation flow, piping arrangement (133) for providing a defined flow route for at least the outward portion of said ventilation flow and the ventilation arrangement comprises flow monitoring means (140) for monitoring ventilation flow and gas composition to form essential leakage information and means (146, 133) to alter said defined flow route to significantly increase the amount of heat removal from the insulation space caused by said ventilation flow."
159,1.0100000000000004e-24,WO2012122882A1,"A fast discharging circuit for a direct-current bus of an anti-explosive converter is provided. The circuit comprises a control power supply, a controllable switch device(1),a power discharge resistor(R) and an RCD(R1,C1,D1)resistance-capacitance absorbing loop, wherein the control power supply is connected with the control end of the controllable switch device, the power discharge resistor is connected in series with the controllable switch device and then is connected in parallel with a direct current bus(2) which is required to be supported by a high capacitance, and the RCD(R1,C1,D1) resistance-capacitance absorbing loop is connected in parallel with the controllable switch device. After a system is powered down, quick discharge of a capacitor(c) of the direct current bus(2) is realized by controlling the on and off the controllable switch device(1). The circuit can quickly reduce the energy stored in the capacitor of the direct current bus."
158,1.0100000000000004e-24,WO2012128449A1,"The present invention relates to a non-explosive mixed refrigerant for a re-liquefying device in a system for supplying fuel to a high-pressure natural gas injection engine, in which evaporation gas that is generated in a liquefied natural gas storage tank is compressed at a medium pressure, re-liquefied, compressed at a high-pressure, gasified, and then supplied to the high-pressure natural gas injection engine. According to the present invention, provided is the non-explosive mixed refrigerant for the re-liquefying device in the system for supplying fuel to the high-pressure natural gas injection engine, the system for supplying fuel comprising: an evaporation gas compression portion for receiving the evaporation gas, which is generated from a storage tank, for storing liquefied gas and compressing same; the re-liquefying device for receiving the evaporation gas, which is compressed in the evaporation gas compression portion, and liquefying same; a high-pressure pump for compressing the evaporation gas, which is liquefied in the re-liquefying device, and compressing same; and a high-pressure carburetor for gasifying the liquid evaporation gas, which is compressed in the high-pressure pump, and supplying same to the high-pressure natural gas injection engine, wherein the non-explosive mixed refrigerant, which cools the evaporation gas by heat-exchanging with the evaporation gas in the re-liquefying device, comprises a mixture of a plurality of non-explosive refrigerants having different boiling points, wherein the boiling point for each of the non-explosive refrigerant lies between a natural gas liquefaction temperature and room temperature."
157,1.0100000000000004e-24,WO2013050872A2,"A method for inhibiting an explosive atmosphere in a wellbore drilling system, including a riser connected to a wellbore above a top thereof wherein the riser has a fluid outlet below a surface of a body of water in which the wellbore is drilled, and wherein the fluid outlet is connected to a subsea pump to return drilling fluid to a drilling platform on the water surface and wherein a space in the riser above the drilling fluid level filled with air includes pumping drilling fluid into a drill string extending from the drilling platform into the wellbore. Fluid is introduced proximate an upper end of the riser. A rate of introducing the fluid is selected to inhibit an explosive atmosphere in the space in the riser above the drilling fluid level. The subsea pump to remove fluid from the riser outlet is operated at a rate selected to maintain the fluid level or to maintain a selected wellbore pressure."
156,1.0100000000000004e-24,WO2012162294A2,"A perforating system that transfers a detonation wave between adjacent perforating guns by converting shockwave energy to electrical energy. An explosive is provided on an end of a detonating cord that is coupled to shaped charges, so that a detonation wave traveling in the detonation cord will initiate detonation in the shaped charges and then in the high explosive. The explosive is disposed adjacent a pair of members that are energized so that a magnetic field is formed between the members. When the explosive detonates, the resulting shock wave pushes one of the members into the space between the members to compress the magnetic field. Compressing the magnetic field produces an electrical potential usable to initiate a detonation wave in another detonating cord for perpetuating the detonation wave along the perforating system."
155,1.0100000000000004e-24,WO2012173909A2,"The invention provides a method for synthesizing 7-Acetyleno quinone methide compounds that is safe and inexpensive. The meod avoids the need for extremely cold reaction temperatures and unlike the prior art does not require any highly explosive materials. The method comprises the steps of: a) performing a condensation reaction between 3,5-di-tert-butyl-4-hydroxybenzaledhyde and a secondary amine thereby forming a secondary amine quinone methide intermediate; b) removing water from the secondary amine quinone methide intermediate by azetropic distillation; c) adding the dehydrated secondary amine quinone methide intermediate to an organic medium containing a metal acetylide to form a Mannich bas intermediate; and d) adding a release agent to the Mannich base intermediate to yield a 7-Acetyleno quinone methide"
154,1.0100000000000004e-24,WO2014094183A1,"The present invention relates to improved concrete elements, particularly to high-performance self-compacting concrete (HP-SCC); to cementitious compositions suitable for producing such concrete elements; to methods of manufacturing such concrete elements and such cementitious compositions; to the use of specific additives in concrete elements and cementitious mixtures. The inventive compositions comprise an effective amount of polymer fibres and of hydrogels. The inventive concrete elements show improved fire resistance, particularly towards explosive spalling."
153,1.0100000000000004e-24,WO2013006983A1,"An electrical fuse ignition device comprises a film resistor (10) and an ignition head (30) coated on the film resistor (10). A power supply device can provide energy for the film resistor (10), so that the film resistor (10) generates enough joule heat and heats the ignition head (30) to a set temperature, so as to ignite the ignition head (30). The film resistor (10) of the electrical fuse ignition device is simple to manufacture, has a low cost and a high yield, is not easy to break, and has high resistance precision, so an electrical detonator and electronic detonator also have the advantages of being simple to manufacture, a low cost and a high yield, a low misfire ratio, and high explosive precision. The method for manufacturing the electrical detonator and electronic detonator comprising the electrical fuse ignition device has the advantages of a high assembly automation degree, high accuracy and reliability, a high yield, and a low cost."
152,1.0100000000000004e-24,WO2013007166A1,"Disclosed in the present invention are a bi-component linked plunger pump and an on-site emulsive explosive mixing device comprising the same. The bi-component linked plunger pump comprises a power installation (1), a primary material cylinder (3), which is provided on an end of the power installation (1), for pumping high viscosity materials such as emulsified bases, an auxiliary material cylinder (7), which is provided on the side of the primary material cylinder (3), for pumping liquid such as sensitizing solution, and a stroke adjustment rod (7). Due to the simultaneous linkage of the emulsified bases cylinder and the sensitizing solution cylinder, and the only use of one power installation, the bi-component linked plunger pump is safe and reliable and has high efficiency, simple power source and no risk of leakage."
150,1.0100000000000004e-24,WO2013014299A1,"The subject matter of the present invention is a device for generating electricity from pressurized water and at least one explosive material, which is characterized in that it comprises: (a) at least one piston that comprises a combustion chamber and a hydraulic pressure generation chamber, wherein said combustion chamber is located at one of the ends of the piston and comprises at least one explosive-material inlet valve and at least one gas-outlet valve, and wherein the hydraulic pressure generation chamber is located at the other end of the piston, which chamber has at least one hydraulic-flow outlet valve and at least one water-inlet valve; (b) downstream of the hydraulic pressure generation chamber there is at least one pressurized reservoir connected to at least one hydroelectric turbine for generating electricity. A further subject matter of the invention is a power plant that comprises said device and the use thereof for generating electricity."
148,1.0100000000000004e-24,WO2013028245A2,"A system and process for generating and packaging phosphine gas, in which the process includes: reacting water and aluminum phosphide to generate phosphine, and providing the phosphine in a gas mixture at a phosphine concentration below a lower explosive limit; adsorptively removing phosphine from the gas mixture; and packaging the removed phosphine in a fluid storage and dispensing vessel."
147,1.0100000000000004e-24,WO2013033306A1,"A method of separating a tubular element, comprising providing a tubular element having an inner and an outer surface, a circumference of said outer surface, a longitudinal axis and a first end and a second end; radially surrounding said tubular element with an explosive shaped charge material, wherein said shaped charge explosive material is capable of generating a high-velocity plasma jet in response to an activation signal, and wherein said explosive material comprises an electrically conductive layer; transmitting said activation signal to said explosive material; generating said high-velocity plasma jet; and separating said tubular element into a first portion comprising said first end and a second portion comprising said second end when said high-velocity plasma jet penetrates said outer surface of said tubular element and exits said inner surface of said tubular element."
126,1.0100000000000004e-24,WO2013145470A1,"Through the present invention, explosive detection can be performed with high throughput and high detection accuracy at the same time. Air is delivered from an air delivery unit (12) to a test subject moving one person at a time along a subject lineup unit (11), air is taken in from the whole body of the test subject by a first air-intake unit (13), and air is taken in from the hands of the test subject by a second air-intake unit (14). Substances in the air taken in by the first air-intake unit (13) are analyzed by a first sensor unit (21), and substances in the air taken in by the second air-intake unit (14) are analyzed by a second sensor unit (22). An assessment unit (23) assesses the sensor results of the first sensor unit and the sensor results of the second sensor unit in coordinated fashion. The first sensor unit and the second sensor unit are a combination of sensor units that require different amounts of time for sensing."
100,1.0100000000000004e-24,WO2014062862A1,"Embodiments of the present invention relate to a method and system for pyrolyzing kerogen or mobilizing bitumen using thermal energy of a carbonate molten salt mixture having a melting point of at most 395 degrees Celsius or at most 390 degrees Celsius or at most 385 degrees Celsius. The carbonate molten salt may include lithium cations (e.g. at a cationic molar concentration of at least 0.2) and/or relatively small quantities of nitrates (e.g. at an anionic molar concentration of at least 0.01 and at most 0.1). Preferably, the molten salt mixture is non-oxidizing or non-explosive when brought into contact with crude oil."
124,1.0100000000000004e-24,WO2013151604A1,"An explosive assembly includes a first explosive unit having a first longitudinal end portion having a first mechanical coupling feature, a second explosive unit having a second longitudinal end portion having a second mechanical coupling feature, and a tubular connector having a first end portion mechanically coupled to the first mechanical coupling feature and a second end portion mechanically coupled to the second mechanical coupling feature, such that the first explosive unit, the connector, and the second explosive unit are connected together end-to-end along a common longitudinal axis. Each explosive unit can contain a high explosive material and a detonator, and the connector can comprise a detonation control module electrically coupled to the detonators and configured to detonate the explosive units."
33,1.0100000000000004e-24,WO2016033471A1,"A downhole explosive detonation assembly with a high voltage electro-explosive initiator having an input high voltage power supply with a low impedance shunting fuse, a flexible electrical link and a capacitor discharge unit. The explosive detonation assembly is adapted to detonate detonating cord from the side."
38,1.0100000000000004e-24,WO2016010783A1,Provided is an emulsion explosive composition having voids/bubbles formed from one or more noble gases dispersed therein. Also provided is a method of manufacturing an emulsion explosive composition that includes mechanically and/or pneumatically infusing an emulsion explosive composition with a noble gas so as to create voids/bubbles formed from one or more noble gases. The noble gases can be contained within closed-cell micro-spheres that are dispersed throughout the emulsion explosive composition.
39,1.0100000000000004e-24,WO2016007160A1,"A back-off shot tool system includes a high-pressure resistant charge housing at least partially containing an explosive material. A booster charge is placed adjacent the explosive material to activate the explosive material upon actuation. The high-pressure resistant charge housing is formed from a material that is able to withstand high temperatures and pressures, such as a ceramic. In addition, the material of the high-pressure resistant charge housing is frangible so that it will fragment into small pieces that can be process or extracted from the well with fluid that is extracted from the region in which the back-off shot tool is deployed."
40,1.0100000000000004e-24,WO2016003675A1,"High reliability power cables for subsea application are provided. Example power cables provide enhanced resistance to partial discharge dielectric breakdown as well as resistance to explosive gas decompression, by eliminating micro-defects and voids at the interface between the insulation layer and the barrier layer during the cable manufacturing process. Lead metal, which is conventionally extruded as a primary barrier layer, is replaced in the example power cables by a gas-and-fluid-resistant thermoplastic that is co-extruded or tandem extruded with surface-modified insulation to promote bonding between the two layers. Elimination of lead metal in the example power cables also significantly reduces their overall weight. The improved resistance to partial discharge and resistance to rapid gas decompression translates to lower workover and lower cost of ownership."
43,1.0100000000000004e-24,WO2016028361A2,An explosive device composed of: a flux compression generator operative to produce a high intensity electric current when activated; and an electrical payload connected to the generator and constructed to receive the high intensity electric current and cause energy in the current to generate a plate or shaped projectile in the payload and to launch the projectiles into an explosive or insensitive reactive material target for the purpose of initiating the reactive material at single or multiple points.
44,1.0100000000000004e-24,WO2015183930A1,"The ability to detect when a person is hiding important information has high value in many applications. A new class of systems, termed autonomous scientifically controlled screening systems (ASCSS), is designed to detect individuals' purposely hidden information about target topics of interest. ASCSS represents a systematic synthesis of structured interviewing, orienting theory, defensive response theory, non-invasive psychophysiological measurement, and behavioral measurement. To evaluate and enhance the design principles, an automated screening kiosk (ASK) system was constructed. The ASK system has been used in a physical security screening scenario in which participants constructed and attempted to smuggle a fake improvised explosive device (IED). The ASK system results indicate that ASCSS enables more widespread application of credibility assessment screening systems."
45,1.0100000000000004e-24,WO2016076918A1,"A munition (10) has a fuze (14) that is mounted nonparallel to the axis (20) of the munition, for example having a largest extent that is perpendicular to the longitudinal axis of the munition. Shocks from the fuze are transferred through a shock transfer device (60) that is in contact with the fuze, to an initiation device that is also in contact with the shock transfer device. Shocks passing through the shock transfer device to the initiation coupler pass through a relatively narrow neck (80) of the shock transfer device. In the shock transfer device the shock is concentrated and located precisely at the neck, before spreading out again and being transferred to the initiation device. In the initiation device the shock may detonate a high explosive material, which in turn is used to detonate a main explosive of the munition, such as a warhead."
46,1.0100000000000004e-24,WO2015163501A1,"The present invention relates to an autoclave enabling the simultaneous heating and pressurization of a flat panel display such that gas bubbles remaining between a polarizing plate and a substrate can be substantially eliminated during a process for manufacturing a flat panel display to which a polarizing plate is attached and, particularly, to an autoclave device enabled to reduce heating time and further improve safety during pressurization. According to the present invention, provided is a processing device: formed as an autoclave device having a loading unit for loading a product to be processed, a processing unit for processing heating and pressurization, and an unloading unit needed for unloading the processed product, wherein a heating means and a pressurization means are provided on the upper and lower parts of a main body of the device; provided with a hot air supply device for reducing time and maintaining a constant temperature during heating and pressurization; and having a structure for increasing safety during pressurization. More specifically, the present invention relates to an improved autoclave device for defoamation and an operating method therefor, and the improved autoclave device for defoamation includes a product receiving unit: having a packing receiving groove formed in a closed curve shape outside the upper surface thereof and of which a packing can be fitted along the packing receiving groove; having an air duct, which is composed of at least one of a plurality of grooves, formed at the lower part of the packing fitted into the packing receiving groove; and entering through one side of the main body unit and discharged from the other side thereof, in a defoaming device comprising: a main body unit separately formed of an upper main body provided with an insert type heater and a lower main body provided with a radiative type heater; a product receiving unit for receiving a product to be defoamed and entering and discharging the product on a transfer rail through a hollow portion formed between the upper main body and the lower main body of the main body unit; and a control unit controlling the operation of the product receiving unit. Therefore, the autoclave device for defoamation: reduces the gas bubble elimination time for LCD substrate products by injecting a small amount of air; removes unnecessary steps by unifying or minimizing the gas bubble elimination step; resolves the unnecessary extra work and inconvenience of human workers unnecessarily checking all products, moving each product, one-by-one, to the off-line to eliminate the gas bubbles, and then putting the products back into the in-line; provides safety from the danger of an autoclave explosion; and reduces energy waste and resolves the occurrence of an explosive noise caused by high volume air flow, thereby improving a work environment and increasing productivity and product quality."
47,1.0100000000000004e-24,WO2015157804A1,"A method of loading a blast hole, the method comprising the step of applying a composition to a blast hole wherein the composition provides a barrier layer between an explosive loaded in the blast hole and water in the blast hole."
49,1.0100000000000004e-24,WO2015153897A1,"An apparatus for detonating an explosive body associated with a downhole tool includes a plurality of firing heads, each firing head including an initiating explosive body generating a high-order input when detonated; and a funnel configured to detonate the explosive body associated with the downhole tool by using a single high-order output. The funnel has a body that includes: a plurality of input openings, each input opening positioned next to an associated initiating explosive body to receive the generated high-order input, a single output opening, and a flow path connecting the plurality of input openings with the single output opening."
50,1.0100000000000004e-24,WO2015152934A1,"It is sometimes necessary to sever a downhole tubular structure in the course of conducting subterranean operations. Detonation of an explosive material may be used to sever a tubular structure in some instances. Downhole severing tools may comprise: a housing; a two-stage energizing material within the housing, the two-stage energizing material comprising a high explosive and a reactive energizing material; at least one initiator coupled to the two-stage energizing material at least at a first location; and a detonator coupled to the at least one initiator; wherein upon detonation of the two-stage energizing material, the high explosive undergoes a primary reaction that propagates a secondary reaction of the reactive energizing material."
51,1.0100000000000004e-24,WO2015146976A1,"Provided is a connecting member between positive and negative electrode terminals, the connecting member enabling reliable high-quality connection of positive and negative electrodes by welding, and downsizing of a battery. This connecting member is a sheet-shaped connecting member disposed between positive and negative electrode terminals in order to connect a plurality of batteries in series, the connecting member having a first layer which is formed from metal or an alloy thereof and constitutes the positive electrode terminal on one surface, and a second layer which is formed from metal or an alloy thereof and constitutes the negative electrode terminal on the other surface, the first layer and the second layer being joined by explosive welding, and both the first layer and the second layer being present in the thickness direction of the sheet-shaped connecting member in an arbitrarily defined position within each of the one surface and the other surface."
52,1.0100000000000004e-24,WO2015126375A1,A disclosed example embodiment includes an explosive for high temperature downhole operations. The explosive includes first and second explosive components in a co- crystal structure. The first explosive component has a higher thermal stability than the second explosive component. The second explosive component has a higher sensitivity than the first explosive component. The co-crystal structure of the first and second explosive components has a higher sensitivity than the first explosive component.
53,1.0100000000000004e-24,WO2015119536A1,"﻿The invention relates to non-electric means of initiation which convert an initial mechanical pulse into a firing force or which stimulate an explosive transformation, and which can be used for initiating explosive devices, munitions or pyrotechnic devices having various purposes, i.e., any of a plurality of means which involve sanctioned detonation or combustion. A means of initiation comprises an element which is provided with an axial through-channel and which is in the form of an insert or which is integral with a housing of an igniter, munition or pyrotechnic device. An igniting composition may be positioned in the channel. The means is intended for being triggered by any mechanical impulse, such as a shock impulse, a percussive impulse or a grating impulse. The means is standardized so as to work with various explosive devices, pyrotechnic devices and igniting compositions, provides for high operational reliability, a high level of safety, a long useful life of the initiator, simple and safe production, and the ability to choose to avoid the use of metal components and phosphorus compositions."
55,1.0100000000000004e-24,WO2015108821A1,"A capsule is configured to have the outward appearance of a cartridge for a firearm and the capsule is designed to explode within a chamber of a firearm and disable the firearm when fired from the firearm. The capsule includes a casing; a bullet shaped container; a high explosive and a primer. The casing is made to fit within a firing chamber of the firearm. A bullet-shaped container holds a high explosive and fits within the casing to give an outward appearance of an ordinary bullet in a regular cartridge for that firearm. The primer is accessible to a firing pin of the firearm acting on the casing. The primer includes a small charge of a mixture in contact with the high explosive such that when the primer is struck by the firing pin of the firearm, the primer causes the high explosive to detonate disabling the firearm."
57,1.0100000000000004e-24,WO2016193787A1,"Described is an emergency device for locating air or sea disasters with a view to recovering the flight data recorder (black box) and/or any survivors, comprising a kit, contained inside a container (10) which opens by a controlled explosive charge, which comprises the following components: a floating case (12), equipped with impact and fire protection devices, containing the flight data recorder or other control and survival means; a high visibility aerostatic balloon (13), which can be inflated by a mixture of gas lighter than air; a floating anchor (15); cables (16, 17) for joining together the case (12) containing the flight data recorder (11), the aerostatic balloon (13) and the floating anchor (15); means for visual signalling (14) and radio transmission (19); the components being mutually connected for retaining the flight data recorder (11) and/or other control and survival means together with the relative floating case (12), keeping them anchored and signalling the position."
37,1.0100000000000004e-24,WO2016124534A1,"The invention relates to a method for controlled automatic activation or deactivation of explosive devices comprising at least one ignition capsule, contained in the explosive device, which capsule can be triggered electrically, wherein an e.g. high-frequency receiver and a unit for providing an electrical ignition pulse are provided on or in the ignition capsule body. According to the invention, the unit for providing the electrical ignition pulse has an interface in order to enable or disable a triggering of the ignition capsule in accordance with a position signal, wherein the enabling or disabling takes precedence over an ignition command received by the high-frequency receiver. Furthermore, the position signal is provided by a receiving apparatus which allows position determination by means of GPS, GLONASS or similar satellite-based systems, wherein triggering of the ignition capsule is always or always remains disabled until a predetermined territory is reached or returned to."
30,1.0100000000000004e-24,WO2016037231A1,"A component of a crawler type machine is hardened by explosive depth hardening. The component is typically a crawler track shoe (10), and the roller path surface (11) of the track shoe and immediate underlying metal portion are pre-hardened by placing explosive charge (15) on the surface of the track shoe (10), and detonating the explosive charge to impart a high force on the surface and underlying metal portion for a short duration. The resultant shock wave causes high-velocity deformation at a high stress level, which leads to intensive development of plastic displacement at microscopic size. This increases the hardness and the strength of the surface and underlying metal portion. The surface (11) may be hardened by repetitive explosive depth hardening. Grooves (20) may also be formed in the roller path (11) to accommodate any flow of material. Explosive depth hardening can be applied to other surfaces of the track shoe (10), such as the pin bore of a connection lug, or to other components such as a drive tumbler of the crawler."
123,1.0100000000000004e-24,WO2014054007A1,"A method of emptying explosive material (18) from a munition shell (10) is described which comprises the steps of forming an opening at one end (14) of the shell casing, venting the opposite end (16) of the shell, suspending the casing from the opposite end, and heating the shell (10) by passing a high frequency alternating current through an induction coil (20) surrounding the shell casing (12), heat being applied to soften the explosive material (18) sufficiently for the explosive material to drop out of the casing (12) under the action of gravity."
29,1.0100000000000004e-24,WO2016151074A1,"The invention relates to a method for preparing butadiene from n-butenes, comprising the steps of: A) providing an input gas stream (a) comprising n-butenes; B) feeding the input gas stream (a) comprising n-butenes and an oxygenous gas into at least one oxidative dehydrogenation zone and oxidatively dehydrogenating n-butenes to butadiene, giving a product gas stream (b) comprising butadiene, unconverted n-butenes, steam, oxygen, low-boiling hydrocarbons and high-boiling secondary components and inert gases; Ca) cooling the thinned product gas stream (b') by bringing it into contact with a coolant and condensing at least some of the high-boiling secondary components; Cb) compressing the remaining product gas stream (b'') in at least one compression step, resulting in at least one aqueous condensate stream (c1) and one gas stream (c2) containing butadiene, n-butenes, steam, oxygen and low-boiling hydrocarbons and inert gases; Da) removing uncondensable and low-boiling gas constituents comprising oxygen, low-boiling hydrocarbons and inert gases as a gas stream (d2) from gas stream (c2) by absorbing the C4 hydrocarbons comprising butadiene and n-butenes in an absorbent, resulting in an absorbent stream laden with C4 hydrocarbons, and the gas stream (d2), and Db) then desorbing the C4 hydrocarbons from the laden absorbent stream, resulting in a C4 product gas stream (d1). The disclosed method is characterized in that between step B) and step Ca), a gas stream (x) containing a non-oxidizing gas, said non-oxidizing gas being selected from the group consisting of nitrogen and carbon dioxide, is fed in such amounts into the product gas stream (c) such that in the following steps Ca), Cb) and Da), no explosive mixture is formed."
2,1.0100000000000004e-24,WO2017095234A1,"A maritime floatation device MFD for using remote firing devices above and below the water line by way of non-electric or electric initiation. The maritime floatation device MFD includes a receiver housing (13) having a combination of at least two receivers connectable via shock tube to respective explosive device. One receiver is able to be set for timed initiation for separation and the second receiver is able to set for remote initiation or timed initiation in order to meet the desired required operational capabilities of the maritime floatation device. A releasable basket housing (26) is connected to receiver housing (13) by a retention device (25), (45). A separation device (24) deactivates the retention device (25, 45) so as to allow for separation of the receiver housing (13) from the basket housing (26) upon the activation of the separation device (24) by the explosive device initiated from a timed initiated receiver. A shock tube spool is positioned within the basket housing such that spool accommodates and includes a length of shock tube that is connected to the second receiver and to explosive charge so as to allow flexibility in deployment of the maritime floatation device to suit the desked standard operating procedures. Floats (44) are attached to the receiver housing (13) so as to allow receiver housing to float to the surface once the receiver housing is separated from the basket housing. The maritime floatation device allows non-electric or electric initiation of shock-tube with properties able to be deployed and operated under water at water depths without ingress of water impacting on the reliability of the maritime floatation device."
6,1.0100000000000004e-24,WO2016205935A1,"A method of loading a borehole for directional blasting comprises placing two or more cartridges containing a primary explosive into the borehole, the cartridges being spaced evenly apart and abutting 10% to 50% of the borehole perimeter on a desired direction of blasting; securing wiring to a detonator in each cartridge, the wiring connectable to a controller that can activate all of the detonators simultaneously; and filling a remainder of the borehole with an emulsion or ANFO having a lower velocity of detonation (VOD) than the primary explosive. A system of interlocking cartridges for use in the method and a method of loading a borehole for main field blasting are also disclosed."
