,Frequency,Pnumber,Abstract
34,5.76923076923077,CN105346471A,"The invention relates to an IOS system vehicle safety GPS. The IOS system vehicle safety GPS comprises an IOS system intelligent signal processor which is connected with a signal input device and a signal output device through an anti-interference circuit board; and the signal output device is further connected with an infrared direction sensor, a real-time vehicle speed detecting device and a miniature router, and is further connected with an LED display screen and a safety alarm device. By means of the improvement, safety prompt about the vehicle condition and the road condition to a vehicle owner can be carried out at any time; information sharing with digital products and accurate positioning of the target position can be further achieved; and in addition, the system is high in electronic interference resistance, running is smooth, and the safety performance of a vehicle is obviously improved."
92,5.737704918032787,CN103136905A,"A third-generation (3G) mobile instrumented monitoring alarm terminal comprises a main control mainboard, a storage device integrated on the main control mainboard, an interface unit and an external connection device connected with the main control mainboard through a signal line. The 3G mobile instrumented monitoring alarm terminal has the advantages that application of 3G cell phone video call in the monitoring alarm terminal is convenient to operate; application of a radio frequency identification device (RFID) electronic tag in the monitoring alarm terminal is high in applicability; and technologies of wireless communication, an infrared camera and an intelligent sensor and the like are combined with video monitoring, and functions are strong."
87,5.737704918032787,CN203232280U,"The utility model discloses a classroom power supply intelligent control system based on a semester course timetable. The system comprises a single chip microcomputer, a pyroelectric infrared sensor module, a clock module, a reset circuit module, a clock display module, a keyboard array module, a drive module, a solid state relay module and a power supply switch. The system is structurally characterized in that the single chip microcomputer is respectively connected with the pyroelectric infrared sensor module, the clock module, the reset circuit module, the clock display module, the keyboard array module and the drive module; and the drive module is connected with the power supply switch through the solid state relay module. According to the utility model, the single chip microcomputer is used as an intelligent part of a control device; with the aid of an electronic clock, intelligent control on power supplies of all electrical equipment in a classroom is completed; the phenomena of massive classroom electricity waste and difficult management are avoided; and the system has the advantages of small volume, convenient control, high reliability, strong specificity, reasonable price and the like, can meet the requirement of classroom equipment power supply control of all kinds of universities and moderate speciality schools, and realizes the purposes of energy saving and attrition to a large extent."
49,5.732484076433121,CN104793852A,"The embodiment of the invention provides a method and device for detecting page upturning movement on an electronic reading machine. An infrared distance sensor on an electronic reading machine panel detects page turning movement of a book within a preset distance; if the page turning movement of the book is detected, the type of the page turning movement is acquired according to a preset rule, and pages of the electronic reading machine are automatically processed according to the acquired page turning movement. In this way, the electronic reading machine can detect the page turning movement of a user and switch the pages automatically, and the use process of the user is more intelligent. Compared with a conventional idea adopting a camera, detection is easier, the cost is lower, and especially for current page switching through manual selection, higher user-friendliness and better experience are achieved."
112,5.7142857142857135,CN201835630U,"The utility model relates to a wireless remote alarm lock dedicated to an electric bicycle or a motorcycle. The wireless remote alarm lock is characterized in that a lock body and a key chain type receiver are included; a plunger driving mechanism, a transversely-through plunger, an in-place sensor, an in-lock electronic device, a transmitting antenna and an infrared receiving head are arranged inside a lock chamber, the in-lock electronic device is arranged at the lower part of the plunger driving mechanism, the transmitting antenna is arranged at the bottom of the lock chamber, and the infrared receiving head is arranged on the side surface of the lock chamber; and the key chain type receiver comprises an unlocking button, an internal electronic device of the receiver, a receiving antenna, a buzzer, an LED indicator lamp, an infrared transmitting tube and a receiver casing. The wireless remote alarm lock provided by the utility model has high safety, sealing, water proofing, intelligent self-checking and remote monitoring performances, and functions of wireless remote alarming, low-voltage audible and visual alarming, so that a user can master the practical state of the vehicle."
32,5.63380281690141,CN105411073A,"The invention relates to an intelligent helmet used in a fire rescue site. The intelligent helmet comprises a helmet body and is characterized in that the helmet body is provided with a top buffering layer and a middle buffering layer; the area, between the top buffering layer and the middle buffering layer, of the helmet body is an electronic device installation area; a master controller, a sensor and actuator module, a power module and a short-distance wireless communication module are arranged in the electronic device installation area; the sensor and the actuator module, the power module and the short-distance wireless communication module are all connected with the master controller; the area, on the lower front portions of the buffering layers, of the helmet body is provided with a near-infrared camera and a near-infrared LED illumination module which are connected with the master controller; the master controller further builds data communication with an ear canal barometric sensor worn on the head of a firefighter and an embedded OLED display module worn on the forearm of the firefighter. The other content of the technical scheme is a system application used for the intelligent helmet used in the fire rescue site."
6,5.6034482758620685,CN106310450A,"The invention discloses an infusion intelligent control system, which comprises a micro control chip and a power supply module, wherein the micro control chip is arranged inside a control device; the power supply module is connected with a control chip; the micro control chip is electrically connected with a wireless communication module; the wireless communication module is in wireless connection with a master control room through wireless transmission; the micro control chip is connected with a tiny flow meter, a temperature sensor and a controller; the signal output end of the controller is connected with a flow regulating valve, a warning lamp and an infrared ray heating device; the signal input end of the micro control chip is electrically connected with an operation panel; the signal output end of the micro control chip is connected with a display screen. The infusion intelligent control system has the beneficial effects that the infusion intelligent control system achieves the goal of intelligently controlling the infusion process through adding a plurality of intelligent electronic elements in a control box; the flow speed and the flow quantity of the medicine liquid are precisely controlled through the timely feedback on the flow speed and the flow quantity of the medicine liquid; in addition, the infrared ray heating device is in additional arrangement."
69,5.6034482758620685,CN203947545U,"The utility model discloses an intelligent flushing control circuit for a public toilet. The intelligent flushing control circuit is provided with a rectification module with the input end connected with a mains supply. An electronic switch and a solenoid valve are in series connection between the positive pole of the rectification module and a zero line of the mains supply, and an infrared sensor and a timer are in parallel connection between the positive pole and the negative pole of the rectification module. The infrared sensor sends control communication signals to the control end of the electronic switch when sensing that the human body draws close, the timer sends pulse control signals to the control end of the electronic switch, and the negative pole of the rectification module is connected with the zero line of the mains supply. The intelligent flushing control circuit is suitable for collective urinals of men's rooms in public places such as stations and schools; when someone urinates, a control device flushes the urinals all the time; when no people urinates, the control device enters an energy-saving mode to flush the urinals intermittently, flushing frequency of the control device is high in the daytime and is small at night, and the goal of saving water on the premise of guaranteeing cleanliness is achieved."
3,5.5555555555555545,CN106097603A,"The invention relates to an intelligent burglary-resisting card swiping device for an automatic teller machine, and the defects in the prior art are overcome. According to the technical scheme, the intelligent burglary-resisting card swiping device is suitable for an automatic cash recycling system and comprises a burglary-resisting card swiping special-shaped mouth and a card skimming prevention module, the burglary-resisting card swiping special-shaped mouth is arranged at a card insertion opening of the automatic cash recycling system, and the card skimming prevention module is installed in the automatic cash recycling system; the card skimming prevention module is powered by a central power supply and comprises a card skimming prevention main control board, an anti-cutting circuit, an infrared sensor circuit and an electromagnetic interference module, the card skimming prevention main control board is electrically connected with an SIU electronic equipment control module and a rear-end bank card reader, the card skimming prevention main control board is in communication connection with a PC, the anti-cutting circuit, the infrared sensor circuit and the electromagnetic interference module are electrically connected with the card skimming prevention main control board, and the anti-cutting circuit and the infrared sensor circuit are both arranged on the burglary-resisting card swiping special-shaped mouth."
93,5.524861878453039,CN103105799A,"The invention relates to an intelligent controller of a mobile phone shielding cabinet. The intelligent controller comprises a shielding cabinet provided with a plurality of drawers, and a controller body. The controller body comprises a fingerprint collector, a card reader, a keying circuit module, a display circuit module, a voice prompt device, a universal serial bus (USB) interface, a microprocessor control module, a data storage device, an analog quantity module, an infrared detector for objects in a box, a shutting sensor, a drive module, an electronic control element of a plurality of drawer opening-closing executing mechanisms, and a power module. The intelligent controller has the advantages of adopting advanced electronic and computer technology, having functions of authorized automatic opening and closing of the drawers and recording, further having auxiliary functions of non-authorized door opening alarming record, real-time detection record, drawer state display and the like, and being favorable for unified management and confidentiality of mobile phones."
28,5.504587155963304,CN205156361U,"The utility model provides an energy -saving device for water heater, set for the knob including inlet tube, thermal infrared human sensor and time, thermal infrared human sensor inlay the shower nozzle on hand, and lie in same one side of hole for water spraying, the shower nozzle passes through the mixed flow pipe to be connected with the bottom one end of shell, the inlet tube is connected with cold water storage cistern and hot -water tank, and the internally mounted of hot -water tank has the electrothermal tube, and the outlet pipe that is fixed with a electromagnetic valves has been installed to the lateral part, has installed the outlet pipe that is fixed with the 2nd electromagnetic valves on the cold water storage cistern, two outlet pipes and mixed flow union coupling. The utility model discloses an energy -saving device for water heater, through installing the intelligent induction system that comprises electronic component such as thermal infrared human sensor and the 3rd electromagnetic valves additional, it has the man -hour to sense as thermal infrared human sensor under the shower nozzle, just can go out water, nobody the time just can cut off the water effectual water economy resource."
113,5.5,CN101954865A,"The invention relates to an intelligent device and a method for monitoring drunk driving in the technical field of controlling in the automotive engineering. The device comprises a driven infrared sensor, an alcohol sensor, a first disposal amplifier, a second disposal amplifier, a signal processor, a controller, an electronic starting switch, a voice prompter, a vehicle speed control mechanism, a first power supply adapter and a second power supply adapter. The method comprises the following steps: 1) initializing, 2) confirming if someone is in the cab, 3) quickly heating the alcohol sensor, 4) heating the alcohol sensor through a low current, 5) identifying the alcohol component, 6) judging the alcohol content, 7) prohibiting drunk driving, 8) judging if the drunker leaves the driving seat, and 9) confirming the continuous monitoring work mode.; The invention can efficiently prevent other people from blowing instead of the driver or other people from driving instead of the driver in midstream and can accurately monitor and efficiently prevent the drunk driver from driving."
4,5.416666666666666,CN106332828A,"The invention relates to an intelligent seafood cultivation tank which comprises a cultivation tank, wherein a refrigeration/cooling device is arranged at the bottom of the inner cavity of the cultivation tank; a filtering device is arranged above the refrigeration/cooling device; an oxygen sensor is arranged on the inner wall of the cultivation tank; a temperature sensor is arranged above the oxygen sensor; a water level sensor is arranged above the temperature sensor; an infrared sensation probe device is arranged at the top of the inner cavity of the cultivation tank; a control box is arranged on one side of the cultivation tank; a liquid crystal display screen is arranged on one side of the control box; a PLC is arranged at the bottom of the inner cavity of the control box; an electronic timing automatic controller is arranged above the PLC; a single chip microcomputer is arranged at the bottom of the inner cavity of the PLC; an information receiving processor is arranged on one side of the single chip microcomputer. With the combination of a computer sensor technique and a cultivation tank, the trend of modern seafood cultivation can be met, the cultivation efficiency can be improved, the labor cost can be reduced, the intelligence level can be increased, and a good cultivation effect and strong practicability can be achieved."
68,5.369127516778524,CN204002279U,"An anti-theft device comprises a cabinet, a sealing door and an anti-theft device body. A storage cavity is formed in the cabinet, and the sealing door is used for sealing an opening of the storage cavity. The anti-theft device is characterized in that the anti-theft device body comprises an intelligent central controller arranged in the storage cavity, an electronic coded lock, an infrared sensor, a first camera, a second camera, a door opening and closing sensor and a standby charging power source, the electronic coded lock is connected with the intelligent central controller and arranged on the outer wall of the cabinet, the infrared sensor is arranged on the outer wall of the sealing door and used for monitoring whether a human body exists or not, the first camera is arranged outside the cabinet and used for shooting the image of the space where the cabinet is located, the second camera is arranged in the storage cavity and used for shooting stored objects, and the door opening and closing sensor is used for recording the number of times of opening the sealing door and opening time of the sealing door; the intelligent central controller comprises a data storage unit, a wireless receiving and sending unit, a short message receiving and sending unit and a network data receiving and sending unit, the wireless receiving and sending unit is used for carrying out data transmission with the first camera, the short message receiving and sending unit is used for making short message contact with a preset mobile phone number, and the network data receiving and sending unit is used for making data contact with a preset network data terminal."
134,5.314009661835749,CN2456241Y,"The utility model belongs to an intellectual counting unit used for remote transmission water meters. The intellectual counting unit comprises a sealed box bottom and a box body, wherein, a sensor packed by a line packing device on the box body is connected with a conducting wire, an infrared window, and an electronic circuit board component of the intellectual counting unit in the box body. The utility model has the advantage of intelligent and high sealing grade of an outer shell. The seal reaches IP68 level of protection in GB4208; the intelligent counting unit can be immersed in water to use for a long term; the infrared communication part of a meter reading device is made into a slimness rod shape, and is inserted into a well cover hole to realize meter reading without lifting the well cover; the meter reading work is made to become simple; the utility model is good for environmental protection, and has the characteristics of large counting capacity, wide working temperature range, low power consumption and wide application range. The intelligent counting unit can be used for dry-reed type or photoelectric remote transmission water meters."
97,5.263157894736842,CN202591727U,"The utility model provides an automatic interruption saw. An infrared measurement sensor (4) is installed on a station (3), the sensor (4) is in electric connection with a intelligent control cabinet (9) composed of a single chip microcomputer (SCM), the intelligent control cabinet is in electric connection with a positive and negative rotation two-way motor (6), the motor (6) is connected with a transmission rack (8) installed at the bottom of a tackle in a transmission mode, a relay (14) is further in electric connection with the control cabinet (9) and the motor (6) simultaneously, a power device (10) and a relay (141) are furthering electric connection with the control cabinet (9). Compared with the prior art, automatic operation of the interruption saw without manual guarding is achieved, and human resource cost of the station is saved. Besides, electronic measurement achieves high-precision cutting of products. The automatic interruption saw not only is suitable for production of equipment manufacturers, but also is suitable for equipment transformation of section bar manufacture factories, and can obviously improve economic benefit and product commodity of the section bar manufacture factories."
122,5.220883534136545,CN201177906Y,"The utility model provides a developing device for a palmtop intelligent control system. The developing device comprises a circuit board, a singlechip and various expansion interfaces, wherein, the singlechip and the expansion interfaces are mounted on the circuit board. The developing device is characterized in that the structure, in which the singlechip is combined with a CPLD, is adopted; the singlechip is connected with a luminescent diode, a buzzer, a temperature sensor, a relay, an AD/DA, a real-time clock, an infrared receiver, a 232 interface and a key-press; the CPLD is connected with a nixie tube, a LCD and a JTAG download interface; a STC89C5X singlechip which can programme on an ISP system can be selected; the CPLD can select EPM6064 or ATF1504; and the device also integrates a 5 V stabilized voltage power supply module and a USB power interface, both of which provide power for the modules. The developing device has the advantages of reasonable design, simple structure, small volume and high portability, and suits the autonomic learning process of university and college students, such as electronic message major students, automatic control major students, etc. The developing device can be used as a learning board which can be put into a schoolbag, and also can be used as a core board of a general control system."
128,5.217391304347826,CN2701831Y,"The utility model discloses an intelligent safety caution device for escalator. The utility model is provided with a bracket; the front side of the bracket is provided from up to down with an electronic display and a billboard, and with a high-order infrared integrated sensor and a low-order infrared integrated sensor; the bracket is provided with a loudspeaker and a control circuit board. The circuit of the control circuit board is that the microprocessor is connected with the high-order infrared integration sensing module, the low-order infrared integration sensing module, the electronic safety display module, the real-time clock, the black box module and the audio module respectively. The audio module is connected with the loudspeaker. The escalator safety caution device of the utility model is of double action, namely, the language caution and the image caution. When a child takes the escalator against the regulation, the safety caution device can send out the language caution to the child for proper riding. Meanwhile, the utility model is provided with the billboard where the advertisement of safety caution can be stuck onto, and that makes people understand fully at one glance; of course, other advertisements can also be stuck onto the billboard, and that enhances the practicability of the utility model."
15,5.213270142180095,CN205593536U,"The utility model provides a real -time locator of intelligence perception gravity field belongs to wireless perceptual positioning technical field, and its structure is that the di pingchu of a corner in rectangle factory building workshop is provided with relative height above sea level benchmark planar positioning ware, the high spaced of the first -class unit of high stand is provided with infrared planar positioning ware, and on infrared planar positioning ware on each unit height was connected to the infrared signal sensor respectively, on digital analog converter was connected to the infrared signal sensor, time record appearance was connected with digital analog converter, signal analyzer is connected with the host computer, and signal transmitter is connected to the host computer, and signal transmitter passes through radio signal and is connected with the mobile device. Highly in real time the noting down of gravity field of mark is answered through host computer record gravity -feed tank, and utilize mark electronic gyroscope and datum plane electronic gyroscope to carry out the calibration of gravity height, the mobile device obtains the distribution characteristics of of data through excavation and knowledge analysis to these data, intelligent perception to guide accurate location."
7,5.140186915887849,CN205880926U,"The utility model discloses an intelligent transportation parking stall automated inspection pays integrated device, one side of controller is equipped with wireless transmitter, and controller electric connection wireless transmitter. This intelligent transportation parking stall automated inspection pays integrated device, through the data of infrared ranging from the sensor survey, can learn that whether the parking stall is for empty, after the automobile body gets into the garage, can be close to the parking stall, hereon, RFID electronic tags on the automobile body can be read the ware by RFID and detect, loudspeaker on the empty wagon position can make a sound, motor work, flexible thread tube work, contract, the be convenient for entering of automobile body, treat that the automobile body gets into the back, can be detected from the sensor by infrared ranging, the time -recorder is started working, time, when treating that the automobile body leaves, according to the time of record, wireless transmitter can deduct fees through the car owner of high in the clouds to RFID electronic tags on the net, accomplish the payment, whole process, it is unattended, which is simple and convenient."
24,5.084745762711863,CN105844950A,"The invention relates to an intelligent parking system, including an infrared sensor, a license plate recognition machine, an IC card sale device, a card two-dimensional code and a network connection module. The infrared sensor is disposed outside the door of a parking lot. Inside the door disposed is the license plate recognition machine. The license plate recognition machine is connected to the IC card sale device. The IC card sale device is connected to an automatic road gate. The license plate recognition machine, the IC card sale device and the automatic road gate are all connected to a central controller. An IC card is provided inside with an IC card chip. The surface of the IC card is provided with the card two-dimensional code. A mobile control end is connected to the central controller via the card two-dimensional code. The upper surface of the IC card sale device is provided with a card swiping region. A card outlet is disposed below the card swiping region. The invention has the beneficial effects of being capable of automatically handling a procedure for long-term parking via an APP on a mobile phone; paying using an electronic wallet on the mobile phone; and achieving automatic navigation and intelligent search of empty parking spaces via the mobile phone in the parking lot."
117,5.078125,CN101645706A,"The invention discloses an integrative control method of ultrared human body induction and a switch. The method comprises the following steps: A. a human body enters an induction area along a direction, and a precontrol state is established, wherein the induction area is opened when the human body comes and closed when the human body leaves; B. the following situations sequentially occur; C. whenthe human body enters the second part of the induction area from the induction area, the switch enters the precontrol state; D. when the human body enters the third part of the induction area from theinduction area, the switch is in a switch-on state; and E. when the human body enters the fourth part of the induction area from the induction area, the switch enters the precontrol state. A high-efficiency power module, an ultrared pyroelectric sensor unit, a logic unit and an electronic switching device are sequentially connected, wherein the input end of the high-efficiency power module is connected with a power source; and the output end of the high-efficiency power module is sequentially connected with the power source input end of the ultrared pyroelectric sensor unit, the power sourceinput end of the logic unit and the power source input end of the electronic switching device. The invention has remarkable energy-saving effect, wide control range, high induction sensitivity, ultra-long service life, simple and convenient mounting and maintenance and reliable work."
0,5.0583657587548645,CN205778159U,"Plug -type smart window of flat -open includes the window frame, installs the casement in the window frame and drives the generator system of casement flat -open removal and be connected the automatic control device who forms with the generator system, and generator system and automatic control device install respectively at one side of window frame edge, installs theftproof steel mesh and mosquito -proof gauze on the casement respectively, the generator system connect the transmission case track, the generator system includes three built -in electronic rail motor, wherein two built -in electronic rail motor control two casement respectively, another built -in electronic rail motor control theftproof steel mesh and mosquito -proof gauze, theftproof steel mesh and mosquito -proof gauze remove at its guide rail inslot, automatic control device includes intelligent touch display screen and system, intelligent touch display screen and system respectively with built -in window magnetic detection ware, audible -visual annunciator, infrared invasion sensor, built -in loudspeaker box and intelligent music box looks connection control, the utility model discloses a casement passes through motor intelligent control and realizes the flat -open push -and -pull, and free flat -open push -and -pull mode is also realized through another motor intelligent control to theftproof steel mesh and the mosquito -proof gauze installed on the casement, the window still matches theftproof alarming function and leisure broadcast music function, makes the people relax completely in the enjoyment of putting into the music."
89,5.0,CN103335265A,"A split type wireless sitting posture monitoring myopia prevention desk lamp comprises a lamp body, and an angle-adjustable split wireless monitoring box which is separated from the lamp body, wherein a light monitoring sensor, an intelligent voice reminding chip, a lamp on/off electronic control circuit device, a language reminding loudspeaker and a touch dimming chip are mounted in the lamp body, electrically connected with a lamp body wireless receiving and control integration module respectively, and controlled by the lamp body wireless receiving and control integration module; a monitoring distance regulating switch is mounted on a box body; a reflective infrared emission sensor, a reflective infrared receiving sensor, a wireless emission control chip MCU (microcontroller unit), a monitoring distance regulating and control circuit and a monitoring distance flashing lamp are electrically connected with a monitoring distance control chip MCU respectively, and controlled by the monitoring distance control chip MCU; and the reflective infrared emission sensor is electrically connected with the lamp body wireless receiving and control integration module in a wireless manner. The desk lamp can monitor a sitting posture and protect eyesight."
31,4.910714285714286,CN205108274U,"The utility model discloses an intelligence is led blind man's stick and is led blind system, the blind man's stick is led including leading the blind man's stick base member and set up the intelligent auxiliary device on leading the blind man's stick base member to intelligence, intelligence auxiliary device includes that central processing unit, module of satellite position, network communication module, vibrations remind module, reputation warning module, electronic tags receiver, ultrasonic sensor, thermal release infrared sensor, laser sensor and traffic signals central processing unit 0, leads blind system and includes that intelligence leads blind man's stick, electronic tags, central processing unit 2 and cloud ware. In this way, intelligence is led blind man's stick and is led blind system, the sidewalk for visually impaired people need not to lay, set up electronic tags on indoor or specific road, lead blind man's stick cooperation with intelligence and use, directly guide blind person's action, be favorable to the blind person to go on a journey alone, the household can utilize mobile terminal to pass through cloud ware control blind person's movement track moreover, is favorable to the discovery unusual and provide the succour."
19,4.901960784313727,CN105931436A,"The invention discloses a children' writing posture correction device. The children' writing posture correction device comprises a shell; a solar panel is arranged at the surface layer of the shell; a storage battery, a micro controller and an electronic watch core are arranged in the shell; one side of the shell is provided with an LED lamp; the solar panel is electrically connected with the storage battery; the micro controller is electrically connected with the LED lamp, an infrared distance measuring sensor, a voice module, a music playing module, a light induction sensor and a Bluetooth module; a loudspeaker is arranged in the shell; the microprocessor, the voice module and the music playing module are all connected with the loudspeaker through electric lines; the light induction sensor is electrically connected with the LED lamp; and the storage battery is provided with an output line connected with an USB interface at the surface layer of the shell. The children' writing posture correction device has the advantages of reasonable design, high intelligent degree, environmentally friendliness, high functionality and suitability for wide popularization."
54,4.868913857677903,CN204309495U,"The utility model discloses an intelligent crystal ornament base. The intelligent crystal ornament base comprises a body, wherein an ornament part and a backlight source are arranged above the rear side of the body, a light source is arranged on the upper end of the front side of the body, a display screen is arranged on the side wall of the body, a circuit board or other electronic circuit functional assemblies and a sound module are arranged in the body, the circuit board or other electronic circuit functional assemblies are respectively connected with the ornament part, the backlight source, the light source, the display screen and the sound module, and the intelligent crystal ornament base also comprises a remote controller, a remote control receiving module is correspondently arranged in the body, and the body is provided with a security protection camera, an infrared sensor, a smog sensor, a gas sensor and an alarming device. A battery is also arranged in the body. By adopting the intelligent crystal ornament base, not only can the ornamental value of ornaments be increased, but also an incense burner, a statue, a flower vase, an antique and the like can be decorated by virtue of the transmission of the light; meanwhile, the intelligent crystal ornament base also has functions such as security protection photographing, fire alarming, humidifying atomizing for fragrance, MP4 sound playing, wireless WIFI, and temporary illumination during municipal power failure."
99,4.807692307692308,CN202563622U,"The utility model relates to a wireless video electronic cat eye alarm device, which comprises information acquisition units and control units. The information acquisition units comprise a camera, an infrared light, a human body detection module and an intercom module. The control units comprise a touch screen, a wireless module, a CPU unit and a storage module. The human body detection module is made up of a pyroelectric infrared sensor and a signal conversion circuit. The wireless module is one selected from a WIFI module or a Bluetooth module or a GSM/GPRS module or a CDMA module or an EVDO module or a TD-SCDMA module or a WCDMA module. With the wireless video electronic cat eye alarm device, whether someone is outside can be automatically detected, an indoor machine can be automatically triggered to display an image, image capture and image recording are triggered and data are transmitted to a cell phone or a computer via a wireless network. The wireless video electronic cat eye alarm device has the advantages of reasonable structure, automatic detection, intelligent recognition, automatic data processing and information interaction with a householder via the wireless network."
79,4.784688995215312,CN203605130U,"The utility model discloses a split-type wireless sitting-posture-monitoring myopia-prevention desk lamp. The desk lamp comprises a lamp body, and a split-type wireless monitoring box which is separated from the lamp body and is adjustable in angle. A light monitoring sensor, an intelligent voice prompting chip, a light switching electronic control circuit device, a voice prompting horn and a touch light modulation chip are mounted inside the lamp body, and electrically connected with a lamp body wireless reception and control integrated module so as to be controlled by the lamp body wireless reception and control integrated module. A monitoring distance adjusting switch is mounted on the box body. A reflective infrared transmission sensor, a reflective infrared reception sensor, a wireless transmission control chip MCU, a monitoring distance adjusting and control circuit and a monitoring distance flashing lamp are electrically connected with a monitoring distance control chip MCU, and controlled by the monitoring distance control chip MCU. The reflective infrared transmission sensor is electrically connected with the lamp body wireless reception and control integrated module in a wireless manner. The desk lamp provided by the utility model can monitor a sitting posture and protect eyesight."
101,4.716981132075472,CN102699431A,"The invention discloses an automatic interruption saw. An infrared measurement sensor (4) is arranged on a work position (3), the sensor (4) is electrically connected with an intelligent control box (9) composed of a single chip microcomputer, and the intelligent control box is electrically connected with a positive and negative either-rotation motor (6) which is arranged on a transmission rack (8) at the bottom of a pulley in a transmission connection mode. A relay (14) is electrically and simultaneously connected with the intelligent control box (9) and the motor (6) further, and a power device (10) and the relay (14) are electrically connected with the intelligent control box (9) further. Compared with the prior art, the automatic interruption saw can achieve automated job without guarding and saves labor resources at the work position. In addition, high-precision cutting of products are achieved by electronic measurement. The automatic interruption saw is applicable to production of equipment manufacturers and equipment upgrading of section bar manufacturers, and can obviously improve economic benefit and product commodification of the section bar manufacturers."
65,4.712041884816754,CN204086970U,"The utility model discloses an Internet of things-based cloud controller. The Internet of things-based cloud controller can perform unified and integrated control on various types of electronic equipment which are commonly used at present such as computers, televisions, lights and temperature and humidity regulation devices. The Internet of things-based cloud controller provided by the utility model comprises a power source, an IO interface module, a control module, a display device, an infrared emitter, an infrared receiver, a sensor and a video capture card, wherein the control module is connected with the IO interface module and the display device respectively, and the control module is also connected with a memory. The controller provides all kinds of input and output interfaces and control interfaces, so as to perform unified and integrated control on various types of electronic equipment, and therefore, cost and human resources can be saved; and diversification extension of the controller can be realized, so that the controller is suitable for being popularized in exhibition halls, conference rooms and intelligent homes."
75,4.712041884816754,CN203713702U,"The utility model discloses an intelligent vehicle aided driving device. A front-view thermal imaging unit, a backoff rear-view unit, a front-view image collection and storage unit and an alarm unit are respectively connected with a navigation and display unit. The alarm unit is further respectively connected with an alarm sound loudspeaker and an electronic dog. According to the intelligent vehicle aided driving device, the technologies such as non-refrigeration infrared thermal imaging, visible light CCD image sensor imaging, DSP image processing, Beidou navigation positioning, wireless transmission, communication and anti-theft alarm are highly optimized and integrated, and the intelligent vehicle aided driving device has the advantages that foggy day images are displayed in a high-definition mode, hard light does not dazzle a driver when vehicles meet, vehicle conditions are controlled in real time, the functions of image storage, hand-free calls, vehicle driving navigation, vehicle positioning, short-message alarm and the like are integrated, vehicle driving and management safety is improved, and all-dimensional safety guarantees are provided for a user who goes out."
78,4.697986577181208,CN103841686A,"The invention provides a control system used for an intelligent illumination system. The control system includes a bus switch and different branch-line switches. The bus switch is controlled through a main PLC. An input end of the main PLC is electrically connected with a luminosity sensor and an infrared sensor, and an output end of the PLC is connected with a slave PLC. An output end of the slave PLC is connected with the branch-line switches. The main PLC is in communication with a monitoring computer through an electronic carrier relay and an RS232 interface. The control system used for the intelligent illumination system is capable of saving electricity by more than 30% and prolonging the service life of a light source so that management and device maintenance of the whole set of illumination system become simpler and more convenient."
5,4.580152671755727,CN106327790A,"The invention discloses an intelligent infant anti-theft system based on the IOT (Internet of Things), and the system comprises a mobile terminal, a communication gateway device, a signal receiver, a signal repeater, a long distance reader, a wrist ring, a wristband, a temperature sensing probe, an infrared detector, a heart rate sensor, a wrist ring body, a battery unit, a wrist buckle, a display, an electronic tag, an access controller, an audio device, a touch screen, an exit monitor, a management server, an alarm device and a camera. According to the invention, a signal receiving device and the exit monitor are installed in a monitoring area of a hospital, and an electronic tag which can emit a radio frequency signal and causes no harm to the human body is installed on a baby, thereby achieving the safety monitoring function. The signal receiving device can receive the signals emitted by the electronic tag on the baby at any time so that the state of the baby can be judged according to the signals, thereby achieving the timely alarm against the behavior of trying to steal the baby, and tracking the signals. Moreover, the system senses whether the wrist ring is taken down through an infrared induction probe. Once the wrist ring is detected to be separated from a wrist, the system can directly give an alarm for prompt."
46,4.568527918781727,CN204705882U,"The utility model relates to an intelligent household system, a serial communication port, including the access control system who has facial detection device, electronic austral window, sliding sash, the scavenger fan, remote monitoring terminal, smart jack with mains connection, a central processing unit, zigbee relaying communication node, the WIFI relaying communication module who connects the internet, the air conditioner, the humidifier, the illumination lamps and lanterns, a weighing sensor and a temperature sensor, humidity transducer, the infrared detector, smoke transducer, CO consistency transmitter, the oxygen concentration sensor, light intensity sensor, the sound detector, the camera, a memory and a GSM communication module who has the SIM card. Each sensor all is equipped with zigbee communication module. Central processing unit connects zigbee relaying communication node, WIFI relaying communication module, memory and a GSM communication module respectively. The user utilizes this system can understand, control the security protection circumstances in the family in real time, can provide the rescue measure very first time for gas suffocation person again."
104,4.329004329004329,CN102631724A,"The invention discloses an infusion monitoring and alarm device for monitoring and alarm of an intravenous infusion process. The infusion monitoring alarm comprises a control box equipped with a microcomputer chip and an electronic circuit board, and an infusion tank sensor which is connected with the control box through a flexible conductor. A pair of infrared transmitter and receiver diodes are embedded in the inner side of the C-shaped infusion tank sensor and are sleeved at the upper half part of an infusion tank to realize the monitoring of drug droplets by infrared light, and monitoring signals are transmmited to the control box through the flexible conductor; infrared signals are accurately detected and reliably identified by the control box, a red indicator flashes, accompanied by a tap sound in infusion, and the alarm sound is given when the drip speed is abnormal and the infusion is finished. According to the infusion monitoring alarm, the intelligent and automated monitoring and alarm of the intravenous infusion process are realized, the monitoring is accurate, the display is intuitive, the alarm is timely, the use is safe and reliable, the operation is simple and convenient, the device is simple, and the worries of patients and accompanying persons in the waiting and infusion process can be greatly reduced."
