,Frequency,Pnumber,Abstract
10,0.6451612903225806,US2017167559A1,"A structure of a mounting bracket that connects a vehicle body and a transmission is provided. The structure includes an outer pipe having an insulator disposed therein and the insulator includes a plurality of stoppers having curved portions and a protrusion formed at an inner top portion of an aperture of the insulator and directed downwards. An inner pipe is coupled in the aperture of the insulator and a core is press-fitted into the inner pipe. The inner pipe and the core abut each other by the protrusion. Accordingly, vehicle dynamics control and quasi-static motion performance are improved, and operational noise, vibration, and noise attributable to vibration are reduced. Since the outer pipe and the inner pipe are made of plastic, the weight of the structure is decreased. Further, a decrease in the gap between stoppers is achieved without a swaging process."
155,0.6289308176100629,WO2017093822A1,"A process for construction of roads, walk ways, footpaths, pavements, etc. from unsorted waste plastics of various types and origin, plastic type resins and related polymers comprising: - laying at least one sub-base layer of hollow blocks such that the hollow blocks lie horizontally adjacent to each other; - filling the said sub-base layer of hollow blocks with bituminous mixture or asphalt or road paving material; - optionally covering the said filled hollow blocks with covers/lids; - laying at least one base layer of hollow blocks over the sub-base layer such that the hollow blocks lie horizontally and vertically adjacent to each other; - filling the said base layer of hollow blocks with bituminous mixture or asphalt or road paving material; - optionally covering the said filled hollow blocks with covers/lids; - laying the surface layer with road base materials or bituminous mixture or asphalt."
112,0.6289308176100629,US2017156440A1,"A composite shoe sole having an outsole which is made of rubber, plastic or thermoplastic rubber (TPR), and a plurality of small pieces of fabrics filled inside the outsole; the outsole and the plurality of small pieces of fabrics are injection-molded and integrally formed. A method of making the composite shoe sole is also disclosed. The composite shoe sole allows the shoe sole to have good flex resistance when flexed thanks to the small pieces of fabrics filled inside the outsole. The small pieces of fabrics also provide good puncture resistance to the shoe sole, thus increasing the usage life of the shoe sole. Also, the shoe sole is lighter and cost is reduced. When transparent material is used for making the outsole, the small pieces of fabrics inside the outsole can render the whole shoe sole a visual effect different from conventional shoe soles."
134,0.625,US2017158392A1,"The invention relates to a container closure made of plastic, comprising a lower closure part, which can be fastened to an opening of a container. Of the invention, the lower closure part has a collar, which can be inserted into the opening of the container. The at least one locking projection can be moved in the direction of a center axis of the lower closure part in a reversible elastic manner in relation to the collar. The at least one locking projection is designed in such a way that, when the at least one locking projection and an undercut shaped in the opening engage with each other, the at least one locking projection and said undercut form a lock that cannot be detached in the direction of the center axis. The collar has at least one through-hole, and the locking projection can be displaced through the through-hole."
106,0.625,US2017158904A1,"Compositions for binding organic or inorganic fibers is described. The compositions may include an aqueous solution having a pH of about 4.5 or more. The aqueous solution may include a polycarboxy polymer that is about 10%, by wt., to 100%, by wt., of a butenedioic acid or butenedioic anhydride; and a polyol. The compositions can maintain a pH of about 5 or more after being cured into a thermoset plastic with the fibers. Processes for preparing a binder composition for organic or inorganic fibers are also described. The processes may include providing an aqueous solution of polycarboxylic acid polymers, where the polymers comprise about 10%, by wt., to 100%, by wt., of a butenedioic acid or butenedioic anhydride; adding a polyol to the aqueous solution; and maintaining the pH of the aqueous solution at about 5 or more."
61,0.6211180124223602,AU2015360700A1,"The container may hold a material, such as, plastic wrap. The first container portion may include a first leg with an engagement member. The engagement member may engage the second leg during the cutting process. In addition, the engagement member may disengage from the second leg during or after the cutting process. When the user wishes to cut the material, the user pushes down on the first container portion. The material is held between the engagement member and the second leg at a first location. The third leg may assist in holding the material at a second location. The holding of the material in tension may facilitate the cutting of the material. As the user continues to push down on the first container portion, the engagement member disengages from the second leg. The user can remove the portion of material without opening the first container portion."
93,0.591715976331361,RU2620428C1,"FIELD: metallurgy.SUBSTANCE: invention relates to the production of microporous structures on the surface of articles made of titanium or its alloy and can be used in the field of medical engineering for the manufacture of surface-porous endoprostheses and implants for traumatology, orthopedics, various types of plastic surgery, for surface preparation from titanium and its alloys of titanium implants for applying bioactive coatings. The method involves laser treatment of a surface in an argon medium at a radiation power of 400-500 W and a predetermined velocity of the laser beam, simultaneously supplying titanium carbide powder to the irradiation zone, followed by etching in concentrated nitric acid for 3-7 days, washing with acid and drying at temperature of 50-100°C.EFFECT: reducing the labor intensity of the method, increasing its industrial and environmental safety, increasing the specific surface area of the microporous coating formed, increasing uniformity in size and uniformity of pore distribution.3 cl, 4 ex, 4 dwg"
92,0.5847953216374269,RU2620031C1,"FIELD: medicine.SUBSTANCE: performing a full venous bypass of the right heart and combined annulo-valvuloplasty of the common atrioventricular valve. At first, the patch is fixed to the valve bridging leaflets with continuous suture at the level of interventricular septum crest projection, and then it is sutured along the perimeter to annulus fibrosus of the sutured valve component. Synthetic semiring is fixated with continuous suture to the fibrous ring of the remaining valve component, providing pleat compilation of the annulus fibrosus so that the diameter of the formed valve is not smaller than the size of the mitral valve according to the operated child age norm. While fixating the semiring, coronary sinus region is excluded from the suture region.EFFECT: method allows to reliably eliminate regurgitation due to separate plastic of two valve components, to prevent the complications caused by prolonged cardiac arrest, to create anatomical conditions for prosthetics of a common AV valve.2 cl, 5 dwg, 1 ex"
21,0.5681818181818182,US2017165996A1,"The GameKitt is a spiral bound “notebook” style flip-through with a front and back cover. It is bound on the long side (top) with horizontal content. It can be generic or team specific. The GameKitt comes with a standard pre sharpened #2 graphite pencil. The GameKitt contains a plastic transparent receptacle sleeve, a Welcome page, GameDay page, PreGame page, a Key page, Innings pages, and a PostGame page. The function of the GameKitt is to retain a detailed record of a day at the ballpark. It is intended to record all of the circumstances, conditions, personal observations and events involved with or relating to the experience of attending a professional baseball game. The purpose of the GameKitt is not only to retain a playby-play account of the game, but also to keep a more comprehensive, meaningful record of the entire experience that can later be referred to for either historic or nostalgic purposes."
94,0.5649717514124294,RU2620081C1,"FIELD: chemistry.SUBSTANCE: anticorrosive plastic grease is proposed to protect the terminals of batteries and metal surfaces of cars, containing mineral oil, a thickener, an anti-corrosion additive that differs as a mineral oil contains spindle oil, as a thickener contains a deposit formed on the walls of pipelines during transport petroleum, as an anti-corrosion additive contains additive MNI-7, and additionally contains polyisobutylene P-85, with the following ratio of the component, wt %: sediment formed on the walls of pipelines during oil transportation 32.0-38.0; polyisobutylene P-85 0.15-0.25; anticorrosive additive MNI-7 0.15-0.25; oil spindle AU - the rest. The proposed lubricant has a high dropping point and an upper temperature limit for use. The lubricant contains no deficient thickeners, and the available raw material component is used - a sediment formed on the walls of oil pipelines during the transportation of oil, which is an oil waste.EFFECT: significant reduction in the cost of lubrication and the expansion of raw materials.2 tbl"
46,0.5586592178770949,WO2017099415A1,"The present invention relates to a base film for an FPCB and a method for manufacturing the same, the base film for an FPCB, as a heat resistant plastic film, comprising: a polyimide film used as a base material; a copper foil film attached to the upper and lower portions of the polyimide film and patterned by etching to form a wiring circuit; and a silicone adhesive for bonding the polyimide film and the copper foil film, wherein the silicone adhesive comprises 35 to 45 wt% of liquid silicone, 5 to 15 wt% of aluminum powder, and 50 wt% of organic solvent. According to the present invention, a copper foil can easily be attached to a polyimide film having excellent heat resistance by a silicone adhesive having excellent heat resistance and durability, instead of plating the copper foil on the polymide film, thereby forming a base film for an FPCB having economically excellent heat resistance and durability, and improving production efficiency."
147,0.5464480874316939,WO2017094876A1,"[Problem] To provide a nitrided plate component manifesting a fatigue strength equal to or greater than a carburized material, and a manufacturing method therefor. [Solution] The present invention is a nitrided plate component with specified components and structure and is characterized in that: the mean nitrogen content, in mass%, in an area that is a distance of 0.05 mm to 0.10 mm from a sheared end face of said component toward the interior of the nitrided plate component in the direction of the normal line to the sheared end face, is 0.4000% to 1.2000%, and the minimum nitrogen content at 0.015 mm to 0.200 mm is at least 0.0600%. After unwinding a steel sheet coil, tensile and compressive deformation of 0.03% to 3.00% plastic strain are alternately applied on the steel sheet surface layer. Then after forming in the shape of the plate component by performing shearing and press-molding without rewinding the steel sheet, the plate is nitrided under specified conditions."
87,0.5434782608695652,RU2620201C1,"FIELD: physics.SUBSTANCE: method comprises preparing of concave-convex workpiece by plastic deformation of crystal Z-cut parallel-sided plate bending. The inital parallel-sided plate with a diameter D which is greater than 1.5d lens diameter and with a thickness H = 2h, where h is lens thickness, is deformed with a punch with radius R = ((d/2)/0.3)-H. Lens is formed in the form of a parallel-sided plate using methods of removing material excess layer from the workpiece. Incoming lens surface is formed on the convex side of the workpiece by removing S of its thickness along the symmetry axis perpendicular to the latter. On the concave side of the workpiece center point on the second lens flat surface must be located on the symmetry axis of the workpiece. Then the detail is rounded to d mm lens diameter, combining the symmetry axis of the workpiece and the optical axis of the lens.EFFECT: producing a minimal birefringence for a parallel light beam directed perpendicular to the incoming surface of the lens.1 dwg"
52,0.5405405405405406,WO2017099696A1,"Application: the invention relates to the field of medical technology and may be used in preparing implants for dentistry, traumatology, orthopedics, vascular surgery and various forms of plastic surgery. Essence of the invention: an implant containing a base which is covered in an oxide film, the surface of which contains grooves in an area which comes into contact with soft tissue, said grooves being applied via laser. The invention is novel in that the groove dimensions are 5-300nm, and in that the grooves are disposed in a given direction in accordance with the anatomical location and functional application of the implant, at an interval of 5-400nm. Technical result: improving adhesion and the subsequent integration of the cellular elements of soft tissue into the structure of the oxide film, thus achieving a stable, strong connection of soft tissue to the surface of an implant, the connection not changing under the effects of a functional load, which in turn allows for broadening the functional capabilities of the claimed implant."
142,0.5347593582887701,US2017159527A1,"Tank for an operating liquid for a motor vehicle. Tank (1) for an operating liquid for a motor vehicle (2) with a tank wall (3) made of plastic, having an opening (4) and an insert (5), made of metal, arranged at the opening (4), and a flexible sealing element (6) for interconnecting, in a liquid-tight manner, the tank wall (3) and the insert (5), wherein, on account of thermal expansion of the tank wall (3) and of the insert (5), relative displacements (7) arise between the tank wall (3) and the insert (5) and the flexible sealing element (6) is configured such that sealing faces (8, 16) are formed both on the insert (5) and on the tank wall (3), against which faces the sealing element (6) bears independently of the relative displacements (7)."
66,0.5291005291005291,CA2957123A1,"The invention relates to a granule/liquid flow adjusting device for 3-D printer heads supplied with granules and/or liquids, said device being arranged in a 3-D printer head (1) which is supplied via a channel (2). The printer head comprises a chamber (3), and the chamber (3) has a surface (26), said surface (26) having at least one outlet bore (28). According to the invention, at least one screw (12, 112, 412) is arranged within the chamber (3), said screw supplying the material (32, 34), preferably plastic, to the at least one outlet bore (28, 128, 434). The screw (12, 112, 412) is urged in the direction of the surface (26) by force, and the distance between the screw (12, 112, 412) and the surface (26) is adjusted by the pressure of the material (32, 34)."
100,0.5076142131979695,US2017156786A1,"A radiowave current electrode having a shank for connection to a source of radiowave current or electrosurgical RF energy and at one end an active radiowave current electrode, the active end being shaped to perform a radiowave current procedure involving the application of the RF energy from an electrically conductive active surface of the active end to tissue to modify the tissue, the active surface having a plurality of spaced outwardly-projecting regions each shaped such that its outermost region is equal to or narrower than its innermost region, and such that more of the RF energy emanating from the active surface and passing to the tissue occurs via the outwardly-projecting regions. As a further feature, an adjacent section of the active end is coated with a substantially transparent insulating layer consisting essentially of a parylene plastic to render it inactive. As still a further feature, a thin layer of an RF excitable pigment is positioned below or mixed with the insulating layer such that when the pigment glows in response to the presence of RF on the electrode, the glow is visible to a practioner using the electrode."
69,0.5050505050505051,CA2964285A1,"The invention relates to a container which consists in particular of a plastic material, is produced using a blow-fill-seal method, and comprises a container body (1) for receiving a fluid as well as a neck section (5) that is connected to said container body (1) and has, at its free end, a dispensing opening (13) for said fluid which is sealed, via a separating region (15, 19), with a head section (17) that can be removed from the neck section (5) by actuating a moveable sleeve section (35), by releasing the separating region (15, 19) such that said dispensing opening (13) is exposed. The invention is characterised in that, from the unactuated state to the actuated state in which the separating region (15, 19) is released, said sleeve section (35) is guided so as to be at least partially in contact with a guide path (23) that is a part of said removable head section (17)."
74,0.4975124378109453,CA2962295A1,"The present invention relates to a V-type filter frame for receiving at least one filter media pack, said V-typefilter frame being arranged to be mounted to a filter holding structure, the V-type filter frame comprising first and second side plates and a molded plastic rectangular front plate coupled to the side plates, said side plates each comprising a front edge portion and an opposite rear edge portion and the front plate having a front surface and a back surface,the back surface of the front plate comprising a first coupling portion comprising a first groove configured to receive the front edge portion of the first side plate, a second coupling portion comprising a second groove configured to receive the front edge portion of the second side plate, a trough for receiving a front edge of a filter media pack, extending between the first and the second coupling portion of the front plate,characterized in that said trough is in fluid connection with each of said first groove and said second groove when the first and second side plates are coupled to the first and second coupling portions of the front plate respectively."
152,0.4830917874396135,WO2017094264A1,"The purpose of the present invention is to provide a substrate equipped with an electroconductive film, the substrate having an electroconductive film in which the surface is devoid of irregularities, and the adhesion between the electroconductive film and a plastic substrate being excellent regardless of the type of electroconductive ink. A substrate equipped with an electroconductive film having a base film and the electroconductive film on the surface of a substrate in the stated order, wherein the base film is an object obtained by curing a coating agent containing a condensate of an organosilane compound represented by formula (II) R4Si(R3)3 (II) (where: R4 represents an epoxy group, etc.; and R3 represents a hydroxyl group or a hydrolyzable group) and a compound represented by formula (I) (where: Ar represents a C6-C10 aryl group optionally having an electron-donating group; X represents a single bond, etc.; Y represents a polymerizable functional group; Z represents a carbon atom or a silicon atom; R2 represents a hydrogen atom, etc.; and Ar may be identical or different to each other)."
48,0.4784688995215311,WO2017099249A1,"[Problem] Provided is a stably stackable flexible container that addresses problems associated with the filling efficiency and filling shape. [Solution] The flexible container according to the invention is characterized in having an inside bag that is made of at least one plastic film layer including a deaeration mechanism, and an air-permeable external bag that has a body, a top surface and a bottom surface and that accommodates therein the inside bag. The deaeration mechanism is not particularly limited and may be of any type having a mechanism or structure capable of deaerating the air remaining in the inside bag without omission of matter for filling or contamination with foreign matter from the outside through the inside bag after the flexible container according to the invention is filled with the matter for filling. A preferable deaeration mechanism may include a group of a plurality of deaeration holes penetrating the inside bag from the inner side and the outer side, and particularly preferably a group of micro-perforations. When the group of deaeration holes is used as the deaeration mechanism, the group of deaeration holes may be provided in the entire region or a part of the inside bag."
51,0.4761904761904762,WO2017097044A1,"An alternating-current contactor comprises a base (1) and a yoke (4). The yoke (4) is mounted on the bottom plate of the base (1). Both sides of the yoke (4) are provided with a yoke supporting member (41) used for supporting and cushioning the yoke (4). Thicknesses of sidewalls at two sides of at the connection position of the yoke supporting member (41) and the yoke (4) are different. The yoke supporting member (41) for the alternating-current contactor has a simple structure by using an arrangement of an asymmetric eccentric structure. The position of the yoke (4) relative to the bottom plate of the base (1) in the vertical direction is adjusted by changing the assembling direction of the yoke supporting member (41), so as to achieve the objective of adjusting the production assembly; the flexibility is high, and an adjustment amount can be provided when the size of a plastic member housing is abnormal, so that the whole assembly of the product can be ensured, thereby improving the efficiency and the reliability."
43,0.4273504273504273,US2017166390A1,"An expanded housing (2) including an outer tubular portion (2a), a center-top tubular portion (2b), an annular ceiling portion (2c), and a center-bottom tubular portion (2d) is an integrally molded plastic product. Vertical plate rib-shaped portions (2h) for increasing strength are similarly integrally molded between the outer tubular portion (2a) and the center-top tubular portion (2b). An inner passage region (B) for upward passage of content is set in the center tubular portion (2b). A housing cover (28) provided in such a form as to surround the lower side of the expanded housing (2) forms an outer passage region (A) which is disposed between the housing cover (28) and an outer peripheral surface of the expanded housing (2) so as to extend downward from an upper-end-side inner space region of an inner bag-shaped container (1g) to the inner passage region (B). A cone-shaped piece (28k) enters into an individual upper-end-side inner space region set between adjacent vertical plate rib-shaped portions (2h) and acts as an entrance portion of the outer passage region (A). Thus, residual air between vertical plate rib-shaped portions is reliably discharged."
2,0.4149377593360996,MY161917A,"A needle safety device (12) for a medical device, in particular for an IV catheter assembly (10), being movably arranged on the needle (24) comprising: a first part (42) made of a suitable plastic material; a second part (44) preferably made of a strip of suitable metal sheet; and a ring (46) surrounding the said first part (42) and said second part (44) having elastic properties made of suitable elastomeric material. The invention also relate to an IV catheter assembly (10), comprising:a catheter housing (14) having a proximal section (26) and a distal section (28), wherein the proximal section (26) is joined to the catheter tube (16) and the proximal section (26) defines an enclosure (30) to retain therein the needle safety device (12) prior to use; wherein the said needle safety device (12) is removable from the said enclosure (30) in the said catheter housing (14) once the needle tip (36) is received in the said needle safety device (12) upon withdrawal of the needle (24) from the said catheter tube (16). [Fig. 6 (a)]"
151,0.3759398496240601,WO2017094239A1,"A race member 11 or movement member 13 that constitutes this motion guidance device 10 comprises: a track part 30 that is made from a metal material, is in contact with a plurality of rolling bodies 12, and forms a rolling body track surface 11a; attachment parts 75 that are made from a metal material and in which attachment holes 76 for attaching an external member are formed; and a race body 31 or movement body 43 that is made from a fiber-reinforced plastic (FRP) and joins with the track part 30 and the attachment parts 75, thereby forming the race member 11 or movement member 13, wherein the attachment parts 75 and the race body 31 or movement body 43 have joining holes 72, 73, 77, 78, said joining holes 72, 73, 77, 78 opening in directions that, while the attachment parts 75 and the race body 31 or movement body 43 are joined, are perpendicular to the direction of lamination of a reinforcement fiber sheet S of the FRP, said FRP making up the race body 31 or movement body 43; and the attachment parts 75 and the race body 31 or movement body 43 can be joined using a joining means 80 that is provided to the joining holes 72, 73, 77, 78. This structure allows the provision of a means for reliably attaching an external member to a motion guidance device that is made using an FRP."
86,0.3690036900369004,RU2620479C1,"FIELD: construction.SUBSTANCE: for the method implementation, the reinforcement frame in the form of a nonequilateral profile 2 is fixed on the inner side of the reconstructed section 1. The vertical ledges 3 of the profile 2 have transverse openings 4. The initial spiral turn of the belt 7 is aligned with the profile 2 so that its ledges 3 are mated to the base 8 of the belt 7 and have a pitch sufficient to accommodate at least two elements 9 of the belt 7. The openings 4 in the profile 2 are arranged coaxially with the transverse openings 11 on the vertical ledges 10 of the elements 9 of the belt 7 for fixing them by the rod elements 13. The second and subsequent spiral turns are wound. The turns are connected by a profile connecting device 14 equipped with the membrane compensator 15 and the composite base 16. The device 14 is also equipped with primary 20 and secondary 21 locking elements, which are able to interact with the elements 12 of the belt 7. The winding of the belt 7 and the device 14 is carried out by winding machines, with permanent fixation by the elements 13, until the plastic pipe 22 is obtained along the entire length of the section 1. The volume between the inner surface of the section 1 and the outer surface of the pipe 22 is filled with a polymer-cement composition.EFFECT: increasing the strength of connecting the winding elements together and fixing them to the culvert system.6 dwg"
73,0.3636363636363637,CA2961326A1,"Disclosed is a flexible packaging container, in particular a plastic film pouch or bag for bulk goods, comprising a front wall (2) and a rear wall (3) as well as a holding space (15) between said walls (2, 3) for goods to be stored; the walls (2, 3) are made at least in part of a film material; the flexible packaging container further comprising an intermediate space (14) which is formed by an inner ply (4) and is separated from the holding space (15) by said inner ply (4); the holding space (15) can be evacuated into the intermediate space (14) via at least one holding space evacuation hole (7) in the inner ply (4), and the intermediate space (14) can be evacuated out of the packaging container (1) via at least one additional evacuation hole (11) that interrupts a transverse seam; the front wall (2) does not comprise any of the longitudinal seam (12) that seals the packaging container (1) in the peripheral direction; the inner ply (4) is formed by a strip (4) which is located on a side of the front wall (2) facing the intermediate space (14) and which is fastened to the front wall (2) using two longitudinal seams extending between top and bottom transverse seams (5.1, 5.2)."
115,0.3597122302158273,US2017164162A1,"An On-wall, virtual switch, hot spot actuated, electronic control device, makes use of multi point 3D proximity sensing of human finger. The virtual switchhot spot sensors permit a user to input control commands through the use of multi hot spot point proximity sensing over none sensing material as plastic, glasses, wood, marble etc. In such as one- or more fingershovering in front of the surface and hot spots below wake up the virtual switch. After wake up, several hot points can report and as tapping; swiping; tracing; rotating; pinching; and zooming, allowing for a significant increase the potential number of virtual switch commands that can be controlled from, and also in the number of control signals that can be generated by a single small area virtual switch device. The virtual switch device wireless transmits the command to group devices as lamps, wall power, door lock or any other devices that wirelessly connected to virtual switch group. The assign of the multi-point proximity sensing command to virtual switch command is done over smart phone or any computerized devices with same wirelessly capabilities and display. The virtual switch is very thin; battery powered and can be attached to any wall or surface. Any command that is recognized can be feed backed by a buzzer sound. And since it has no sparked contact it can be placed also in hazardous places that encounter electrical shortage caused by water or explosion by gas leakages. Many virtual switches can control the same devices in parallel."
25,0.3311258278145696,US2017165894A1,"The invention relates to a method for producing a pressure accumulator (1), in particular for storing hydrogen in motor vehicles. First, a pressure accumulator liner (3) which has at least one pole cap (2, 2′) is produced preferably by means of a plastic blow molding method, and the outside of the liner (3) is then provided, preferably braided, with a multi-ply reinforcing layer (9), which has reinforcing fibers (8). According to the invention, a fiber supply cap (10, 10′) is applied on the pole cap (2, 2′) prior to applying the reinforcing fibers (8), the outer surface of the fiber supply cap being spaced from the pole region (21, 21′) of the pole cap (2, 2′). The reinforcing fibers (8) are applied onto the body of the liner (3) and in the pole region (21, 21′) so as to correspond to the outer surface of the fiber supply cap (10, 10′) while the reinforcing layer (9) is applied such that the inner reinforcing layer (9) plies which are formed by the reinforcing fibers (8) are provided with a fiber supply (22) in the pole region (21, 21′) on the basis of the distance between the outer surface of the fiber supply cap (10, 10′) and the pole region (21, 21′) of the pole cap (2, 2′). The invention also relates to a pressure accumulator (1) produced in a corresponding manner."
85,0.2967359050445104,RU2620478C1,"FIELD: construction.SUBSTANCE: structure consists of sections 2, each of which contains a reinforcement framework 3 corresponding to the cross-section of the portion 1 to be reconstructed. A profile plastic tape 4 and a profile connecting device 11 are wound in a spiral to the framework 3. The profile of the tape 4 and the connecting device is shown in the figures. To implement the method, the geometric characteristics of the portion 1, the dimensions of the framework 3, the number of sections 2 in the structure are determined. On the shore platform 20, the frameworks 3 are assembled. Coaxially with the portion 1, a mounting-docking platform 21 is installed, on which mounting operations are carried out step by step with successive movement of the frameworks 3 to it from the platform 20. On each framework 3, the tape 4 and the device 11 forming the section 2 with the framework 3 are successively spirally wound. According to the first version, the structure in the form of a pipe 19 is formed directly in the portion 1 from its end to the beginning, for which, after adjustment, each two sections 2 are docked, disconnected, and then, by means of the winch 22, each section 2 is installed at the end of the portion 1 and rigidly connected. Alternatively, after adjustment, the sections 2 are docked and rigidly connected, forming a structure in the form of a pipe 19 directly on the platform 21, and by means of the winch 22 is mounted on the station 1. For each version, the volume between the inner surface of the portion 1 and the outer surface of the pipe 19 is filled with a polymer-cement composition.EFFECT: increasing the structure strength, ensuring the monolithic character of the structure and the portion to be reconstructed.10 cl, 19 dwg"
128,0.2958579881656805,NZ725772A,"A personal disposable bag toilet includes: a toilet bag(Figure1) and a shed curtain privacy protection (Figure2). The toilet bag includes a main bag 1 and a partition pad. The main bag as a human waste catchment is a bag column made of environmental safe plastic film like material with both top and bottom ends open. A tie 12 near the bottom edge to close the bottom open before use and a tie 11 near the top edge to close the top open after the main bag stuffed with human waste. A main bag air breather10 is located below the partition pad front side. The breather and the two ties are jointed by thermal / adhesive to the main bag. The partition pad includes a pad ring 2 featuring with a front ear9 and a sticker8 attached to it’s inside surface, and a back ear 6 with a sticker 7 to the back ear inside surface. The front ear sticker to fit a person’s lower belly and the back one’s to the person’s lower hip. Both ears featuring with strap holes one each for optional waist strap application. The pad ring is made of environment safe strong elastic material around a partition 3 outline periphery on the partition top surface and is settled between legs thigh root grooves when the bag toilet in use. A urine channel 4 is an ellipse shaped funnel column for guiding urine to the main bag and a faeces channel 5 ellipse shaped funnel column for faeces 2 guide. The partition is to separate the main bag into a waste catchment area and a outside area. The two channels, the pad ring are jointed to the partition, then the partition is jointed to the main bag by thermal/adhesive. The partition and both channels are made of the same material as the main bag."
68,0.2785515320334262,CA2965738A1,"An aluminium alloy forged product obtained by following steps: a) casting a billet from a 6xxx aluminium alloy comprising: Si: 0.7-1.3 wt. %; Fe : = 0.5 wt. %; Cu: 0.1-1.5 wt. %; Mn: 0.4-1.0 wt. %; Mg: 0.6-1.2 wt. %; Cr: 0.05-0.25 wt.%; Zr: 0.05-0.2 wt. %; Zn: = 0.2 wt.%; Ti: = 0.2 wt.%, the rest being aluminium and inevitable impurities; b) homogenising the cast billet at a temperature TH, which is 5°C to 80°C lower than solidus temperature Ts, in the range of typically 500-560°C, for a duration between 2 and 10 hours; c) quenching said billet down to room temperature by using water quench system; d) heating the homogenised billet to a temperature between (Ts - 5°C) and (Ts - 125°C); e) extruding said billet through a die to produce a solid section with an exit temperature (typically 530°C) lower than Ts (typically 550°C), and with an extruding ratio of at least 8; f) quenching the extruded product down to room temperature by using water quench system; g) stretching the extruded product to obtain a plastic deformation typically between 0.5% and 10%; h) heating cut-to-length extruded rod to forging temperature, typically between 400 and 520°C; i) forging in heated mould between 150 and 350°C; )) separate solutionising at a temperature between 530 and 560°C for durations between 2 min. and 1 hour; k) water quenching the forged and solutionised material down to room temperature; 1) room temperature ageing for a duration between 6 hours and 30 days; m) ageing to T6 temper by a one-or multiple-step heat treatment at temperatures ranging from 150 to 200°C for holding times ranging from 2 to 20 hours, and its ultimate tensile strength is higher than 400 MPa."
90,0.2304147465437788,RU2620504C1,"FIELD: construction.SUBSTANCE: acoustic design of the industrial facilities contains the frame of the workshop, the walls carrying the floor and ceiling fences, which are lined with sound-absorbing structures, window and door openings, as well as piece sound absorbers containing the frame in which the sound-absorbing material is located and installed above the noisy equipment. The floor is made on an elastic foundation. The structure of the floor on the elastic foundation contains an installation plate, made of reinforced concrete with a vibration damping material, which is installed on two rigidly interconnected base plates of the high-strength interlayer overlap and seismic resistance with cavities through the layers of the vibration damping and waterproofing material with a gap in relation to the bearing walls of the production room. Layers of vibration damping and waterproofing material are made with a flange, tightly adjacent to the bearing structures of the walls and the base load-bearing slabs. A layer of vibration damping material is laid between the base plates of the interfloor overlapping. The cavities of the base plates are staggered and filled with a vibration damping material, for example, foam polymer, polyethylene or polypropylene. The walls are faced with sound-absorbing structures. As a sound-absorbing material, a rigid porous material can be used, for example, foam aluminium or cermet, or a shell stone with a porosity degree in the range of optimum values: 30÷45%. The elastic base of the floor is made of needle-punched mats of the Vibrosil type on the basis of silica or aluminoborosilicate fiber, or from hard vibrating damping materials, for example a plastic material, or from soundproofing plates based on a glass staple fiber of the type ""NoisyStep"" with a material density of 60÷80 kg/m. In the cavities of the base plates of the interfloor overlap, the vibration damping inserts are located, made in the form of a cylinder of rigid vibration damping material, inside of which axially symmetric and coaxial resilient core is placed, along the axis of which rigidly fixed along the entire length of the cavity damping disks. The end discs are fixed ""flush"" with a cylinder of vibration damping material, the ends of which are in turn flush with the side surfaces of the base plate.EFFECT: invention makes it possible to increase the strength and seismic stability of the building, as well as the efficiency of noise attenuation.3 dwg"
30,0.0,US2017166375A1,"A storage bag includes first and second sidewalls each having a top edge, a top portion, and a bottom portion. The bottom portion of the first sidewall includes at least one shift region about which the bag is capable of shifting. The shift region includes a score line, an indentation, or a crimp formed into the first sidewall. The top portions of the sidewalls include a cuff line about which the bag is capable of shifting. The bag shifts between (i) a flat configuration with the sidewalls positioned adjacent to each other, and (ii) a stand-up configuration with the sidewalls separated from each other. In the stand-up configuration, the bag has a substantially flat base. The bag also can be shifted to a cuffed position with the bag being folded over the cuff line of each of the sidewalls such that the cuff region forms an opening to the bag."
116,0.0,US2017160062A1,"Herein we describe shotgun shells each having a degradable wad comprising a polyhydroxyalkanoate polymer, as well as methods for ensuring that such wad degrades quickly after landing in an aquatic environment. Plastic, aquatic debris has a negative economic and ecological impact, and thus it is advantageous to use implements that will degrade into environmentally benign compounds. Incorporating a degradable wad into shotgun shells provides an effective, economical solution. Suitable degradable shotgun wads and methods are described herein."
14,0.0,US2017168038A1,"Wood markers and processes for durably marking and subsequently identifying both original grain wood products and wood-plastic composite products. The wood marker can be dispersed beneath the surface of the wood, where it is protected from the elements and may endure years of exposure to the elements. The wood marker is compatible with state-of-the-art pressure-treating processes and may subsequently be detected for authentication purposes by known analytical methods."
